summary_date,site,no2_davg,name,obs_count,units 
2011-07-22,3658,0.006,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2011-07-22,2923,0.010,Barstow,23,Parts Per Million ( ppm ) 
2011-07-22,3500,0.013,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2011-07-22,3203,0.015,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2011-07-22,3779,0.000,Eureka-Humboldt Hill                    ,23,Parts Per Million ( ppm ) 
2011-07-22,3489,0.002,Salinas-High School,24,Parts Per Million ( ppm ) 
2011-07-22,2492,0.018,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2011-07-22,3743,0.010,Compton-700 North Bullis Road,22,Parts Per Million ( ppm ) 
2011-07-22,2849,0.018,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2011-07-22,3774,0.012,Long Beach-2425 Webster Street          ,24,Parts Per Million ( ppm ) 
2011-07-22,2899,0.017,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2011-07-22,3683,0.002,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2011-07-22,2429,0.010,North Long Beach,22,Parts Per Million ( ppm ) 
2011-07-22,2160,0.015,Pasadena-S Wilson Avenue,21,Parts Per Million ( ppm ) 
2011-07-22,2898,0.019,Pomona,23,Parts Per Million ( ppm ) 
2011-07-22,2420,0.012,Reseda,22,Parts Per Million ( ppm ) 
2011-07-22,3502,0.018,Santa Clarita,21,Parts Per Million ( ppm ) 
2011-07-22,2494,0.007,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2011-07-22,2249,0.008,La Habra,22,Parts Per Million ( ppm ) 
2011-07-22,3168,0.004,Banning Airport,21,Parts Per Million ( ppm ) 
2011-07-22,2943,0.005,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2011-07-22,3702,0.007,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2011-07-22,2333,0.007,Riverside-Magnolia,24,Parts Per Million ( ppm ) 
