summary_date,site,co_davg,name,obs_count,units 
2016-11-01,2116,0.088,Bishop-White Mountain Research Center,22,Parts Per Million ( ppm ) 
2016-11-01,3658,0.178,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2016-11-01,2923,0.130,Barstow,23,Parts Per Million ( ppm ) 
2016-11-01,3500,0.276,Victorville-14306 Park Avenue,20,Parts Per Million ( ppm ) 
2016-11-01,3779,0.300,Eureka-Humboldt Hill                    ,23,Parts Per Million ( ppm ) 
2016-11-01,3716,0.271,Eureka-Jacobs,21,Parts Per Million ( ppm ) 
2016-11-01,3489,0.396,Salinas-High School,24,Parts Per Million ( ppm ) 
2016-11-01,2484,0.279,Azusa,24,Parts Per Million ( ppm ) 
2016-11-01,2849,0.194,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2016-11-01,3774,0.326,Long Beach-2425 Webster Street          ,24,Parts Per Million ( ppm ) 
2016-11-01,2899,0.376,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2016-11-01,3683,0.476,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2016-11-01,2160,0.170,Pasadena-S Wilson Avenue,24,Parts Per Million ( ppm ) 
2016-11-01,3693,0.419,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2016-11-01,2898,0.435,Pomona,24,Parts Per Million ( ppm ) 
2016-11-01,2420,0.532,Reseda,24,Parts Per Million ( ppm ) 
2016-11-01,3502,0.233,Santa Clarita,24,Parts Per Million ( ppm ) 
2016-11-01,2494,0.426,West Los Angeles-VA Hospital,24,Parts Per Million ( ppm ) 
2016-11-01,3809,0.547,Anaheim-812 W Vermont Street            ,23,Parts Per Million ( ppm ) 
2016-11-01,3674,0.660,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2016-11-01,2937,0.181,Costa Mesa-Mesa Verde Drive,24,Parts Per Million ( ppm ) 
2016-11-01,2249,0.261,La Habra,24,Parts Per Million ( ppm ) 
2016-11-01,3265,0.220,Mission Viejo-26081 Via Pera,24,Parts Per Million ( ppm ) 
2016-11-01,3702,0.192,Mira Loma Van Buren,24,Parts Per Million ( ppm ) 
2016-11-01,2266,0.208,Fontana-Arrow Highway,21,Parts Per Million ( ppm ) 
2016-11-01,3820,0.415,Ontario-NW Corner I-10 and Etiwanda Ave ,24,Parts Per Million ( ppm ) 
2016-11-01,2485,0.371,Upland,24,Parts Per Million ( ppm ) 
2016-11-01,3153,0.226,Goleta-Fairview,23,Parts Per Million ( ppm ) 
