summary_date,site,ozone_davg,name,obs_count,units 
2008-08-15,3151,0.066,Death Valley Natl Monument,23,Parts Per Million ( ppm ) 
2008-08-15,2914,0.033,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2008-08-15,3685,0.046,South Lake Tahoe-1901 Airport Road,23,Parts Per Million ( ppm ) 
2008-08-15,2993,0.055,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2008-08-15,3144,0.053,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2008-08-15,3196,0.068,Cool-Highway 193,23,Parts Per Million ( ppm ) 
2008-08-15,3487,0.058,Echo Summit,23,Parts Per Million ( ppm ) 
2008-08-15,3017,0.074,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2008-08-15,3161,0.068,Jerseydale - 6440 Jerseydale,23,Parts Per Million ( ppm ) 
2008-08-15,3018,0.077,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2008-08-15,3126,0.071,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2008-08-15,2208,0.023,Truckee-Fire Station,24,Parts Per Million ( ppm ) 
2008-08-15,3157,0.066,White Cloud Mountain,23,Parts Per Million ( ppm ) 
2008-08-15,3002,0.062,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2008-08-15,2968,0.062,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2008-08-15,3121,0.080,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2008-08-15,3658,0.075,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2008-08-15,3673,0.020,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2008-08-15,2923,0.062,Barstow,22,Parts Per Million ( ppm ) 
2008-08-15,2650,0.077,Hesperia-Olive Street,23,Parts Per Million ( ppm ) 
2008-08-15,3152,0.085,Joshua Tree NP - Black Rock,24,Parts Per Million ( ppm ) 
2008-08-15,2830,0.082,Phelan-Beekley Road and Phelan Road,24,Parts Per Million ( ppm ) 
2008-08-15,3215,0.065,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2008-08-15,3500,0.068,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2008-08-15,3681,0.033,Mexicali-Carretera,19,Parts Per Million ( ppm ) 
2008-08-15,3203,0.007,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2008-08-15,3185,0.017,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2008-08-15,3201,0.012,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2008-08-15,3183,0.028,Rosarito,20,Parts Per Million ( ppm ) 
2008-08-15,3255,0.044,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2008-08-15,3138,0.023,Tijuana-ITT,20,Parts Per Million ( ppm ) 
2008-08-15,3141,0.022,Tijuana-La Mesa,22,Parts Per Million ( ppm ) 
2008-08-15,3178,0.018,Tijuana-Las Playas,22,Parts Per Million ( ppm ) 
2008-08-15,3716,0.015,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2008-08-15,3033,0.030,Healdsburg-Municipal Airport,24,Parts Per Million ( ppm ) 
2008-08-15,2016,0.014,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2008-08-15,3726,0.018,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2008-08-15,3489,0.021,Salinas-High School,24,Parts Per Million ( ppm ) 
2008-08-15,2628,0.024,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2008-08-15,2983,0.039,Pinnacles National Monument,24,Parts Per Million ( ppm ) 
2008-08-15,2329,0.019,Davenport,24,Parts Per Million ( ppm ) 
2008-08-15,3200,0.019,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2008-08-15,3133,0.015,Scotts Valley-Scotts Valley Drive,24,Parts Per Million ( ppm ) 
2008-08-15,2985,0.019,Watsonville-Airport Boulevard,24,Parts Per Million ( ppm ) 
2008-08-15,2752,0.033,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2008-08-15,2484,0.025,Azusa,23,Parts Per Million ( ppm ) 
2008-08-15,2492,0.026,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
