summary_date,site,ozone_davg,name,obs_count,units 
2012-11-22,3151,0.036,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2012-11-22,2914,0.016,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2012-11-22,2993,0.008,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2012-11-22,3144,0.007,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2012-11-22,3017,0.024,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2012-11-22,3018,0.033,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2012-11-22,3126,0.031,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2012-11-22,3002,0.014,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2012-11-22,2968,0.012,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2012-11-22,3121,0.036,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2012-11-22,3658,0.024,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2012-11-22,3673,0.017,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2012-11-22,3732,0.036,Joshua Tree National Park-Pinto Wells,24,Parts Per Million ( ppm ) 
2012-11-22,2923,0.019,Barstow,23,Parts Per Million ( ppm ) 
2012-11-22,2650,0.036,Hesperia-Olive Street,24,Parts Per Million ( ppm ) 
2012-11-22,3152,0.046,Joshua Tree NP - Black Rock,24,Parts Per Million ( ppm ) 
2012-11-22,2830,0.042,Phelan-Beekley Road and Phelan Road,24,Parts Per Million ( ppm ) 
2012-11-22,3215,0.027,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2012-11-22,3500,0.025,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2012-11-22,3138,0.017,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2012-11-22,3779,0.027,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2012-11-22,3716,0.012,Eureka-Jacobs,22,Parts Per Million ( ppm ) 
2012-11-22,3010,0.008,Ukiah-E Gobbi Street,24,Parts Per Million ( ppm ) 
2012-11-22,3033,0.019,Healdsburg-Municipal Airport,23,Parts Per Million ( ppm ) 
2012-11-22,2016,0.020,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2012-11-22,3726,0.014,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2012-11-22,3489,0.019,Salinas-High School,24,Parts Per Million ( ppm ) 
2012-11-22,2628,0.022,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2012-11-22,2983,0.022,Pinnacles National Monument,24,Parts Per Million ( ppm ) 
2012-11-22,3200,0.016,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2012-11-22,3788,0.023,Scotts Valley High School,24,Parts Per Million ( ppm ) 
2012-11-22,2752,0.010,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2012-11-22,2484,0.013,Azusa,22,Parts Per Million ( ppm ) 
2012-11-22,2492,0.018,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2012-11-22,3743,0.016,Compton-700 North Bullis Road,22,Parts Per Million ( ppm ) 
2012-11-22,2849,0.019,Glendora-Laurel,22,Parts Per Million ( ppm ) 
2012-11-22,3774,0.017,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2012-11-22,2899,0.016,Los Angeles-North Main Street,22,Parts Per Million ( ppm ) 
2012-11-22,3683,0.023,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2012-11-22,2429,0.018,North Long Beach,22,Parts Per Million ( ppm ) 
2012-11-22,3693,0.010,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2012-11-22,2898,0.017,Pomona,22,Parts Per Million ( ppm ) 
2012-11-22,2420,0.019,Reseda,23,Parts Per Million ( ppm ) 
2012-11-22,3502,0.022,Santa Clarita,23,Parts Per Million ( ppm ) 
2012-11-22,2494,0.014,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2012-11-22,3674,0.017,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2012-11-22,2937,0.028,Costa Mesa-Mesa Verde Drive,22,Parts Per Million ( ppm ) 
2012-11-22,2249,0.012,La Habra,23,Parts Per Million ( ppm ) 
2012-11-22,3265,0.024,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2012-11-22,3168,0.034,Banning Airport,22,Parts Per Million ( ppm ) 
2012-11-22,2943,0.021,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2012-11-22,3702,0.016,Mira Loma Van Buren,22,Parts Per Million ( ppm ) 
2012-11-22,2525,0.021,Perris,23,Parts Per Million ( ppm ) 
2012-11-22,2596,0.018,Riverside-Rubidoux,22,Parts Per Million ( ppm ) 
2012-11-22,3777,0.038,Winchester-33700 Borel Road             ,23,Parts Per Million ( ppm ) 
2012-11-22,2499,0.021,Crestline,23,Parts Per Million ( ppm ) 
2012-11-22,2266,0.019,Fontana-Arrow Highway,22,Parts Per Million ( ppm ) 
2012-11-22,2077,0.029,Redlands-Dearborn,23,Parts Per Million ( ppm ) 
2012-11-22,2221,0.019,San Bernardino-4th Street,22,Parts Per Million ( ppm ) 
2012-11-22,2485,0.014,Upland,23,Parts Per Million ( ppm ) 
2012-11-22,2965,0.030,Atascadero-Lewis Avenue,22,Parts Per Million ( ppm ) 
2012-11-22,3694,0.033,Carrisa Plains School,23,Parts Per Million ( ppm ) 
2012-11-22,2321,0.036,Morro Bay,23,Parts Per Million ( ppm ) 
2012-11-22,3251,0.037,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2012-11-22,2955,0.027,Paso Robles-Santa Fe Avenue,23,Parts Per Million ( ppm ) 
2012-11-22,3495,0.035,Red Hills,23,Parts Per Million ( ppm ) 
2012-11-22,3688,0.034,San Luis Obispo-3220 South Higuera St,23,Parts Per Million ( ppm ) 
2012-11-22,3003,0.024,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2012-11-22,2008,0.022,El Capitan Beach,23,Parts Per Million ( ppm ) 
2012-11-22,2954,0.024,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2012-11-22,3153,0.015,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2012-11-22,3101,0.032,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2012-11-22,2992,0.035,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2012-11-22,2360,0.023,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2012-11-22,2957,0.023,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
