summary_date,site,monitor,pm25_davg,name,obs_count 
2014-09-08,2116,A,3.5,Bishop-White Mountain Research Center,24 
2014-09-08,3154,A,5.0,Keeler-Cerro Gordo Road,24 
2014-09-08,3154,G,,Keeler-Cerro Gordo Road,5 
2014-09-08,3707,A,8.4,Hoover,24 
2014-09-08,2914,A,7.8,Lakeport-Lakeport Blvd,24 
2014-09-08,3698,A,2.9,Bliss State Park,24 
2014-09-08,3817,A,3.6,Lake Tahoe Community College            ,24 
2014-09-08,3802,A,7.0,Tahoe City-221 Fairway Drive,24 
2014-09-08,3144,B,9.4,San Andreas-Gold Strike Road,24 
2014-09-08,3018,A,9.0,Yosemite Natl Park-Turtleback Dome,24 
2014-09-08,3018,B,9.5,Yosemite Natl Park-Turtleback Dome,24 
2014-09-08,2353,A,16.6,Yosemite Village-Visitor Center,24 
2014-09-08,3126,C,5.6,Grass Valley-Litton Building,20 
2014-09-08,2208,D,9.2,Truckee-Fire Station,24 
2014-09-08,2208,B,3.8,Truckee-Fire Station,24 
2014-09-08,2208,Z,4.0,Truckee-Fire Station,24 
2014-09-08,3002,A,6.0,Colfax-City Hall,24 
2014-09-08,3801,C,8.6,Portola-Gulling Street                  ,24 
2014-09-08,3801,A,6.6,Portola-Gulling Street                  ,24 
2014-09-08,3020,C,3.4,Quincy-N Church Street,23 
2014-09-08,5273,-,7.8,Kernville-Forest Service,24 
2014-09-08,3121,B,1.3,Mojave-923 Poole Street,24 
2014-09-08,3152,A,4.4,Joshua Tree NP - Black Rock,24 
2014-09-08,3016,A,2.2,Redwood Natl Park-Requa,24 
2014-09-08,3779,B,0.0,Eureka-Humboldt Hill                    ,24 
2014-09-08,3779,C,9.8,Eureka-Humboldt Hill                    ,24 
2014-09-08,2271,C,7.0,Ukiah-County Library,24 
2014-09-08,3765,A,9.4,Willits-125 E Commercial Street,24 
2014-09-08,3711,A,4.0,Trinity,24 
2014-09-08,2016,A,12.6,Carmel Valley-Ford Road,24 
2014-09-08,3726,A,10.5,King City-415 Pearl Street,24 
2014-09-08,3489,C,11.1,Salinas-High School,24 
2014-09-08,3489,B,11.0,Salinas-High School,24 
2014-09-08,2628,B,10.6,Hollister-Fairview Road,22 
2014-09-08,2983,A,8.1,Pinnacles National Monument,24 
2014-09-08,3200,C,8.7,Santa Cruz AMS,23 
2014-09-08,3150,A,12.1,Lava Beds Natl Monument,24 
2014-09-08,2752,A,30.0,Yreka-Foothill Drive,24 
2014-09-08,2484,E,14.9,Azusa,24 
2014-09-08,3743,B,12.9,Compton-700 North Bullis Road,24 
2014-09-08,2849,A,10.7,Glendora-Laurel,24 
2014-09-08,3701,B,4.3,Lebec-Peace Valley Road,24 
2014-09-08,2899,I,22.0,Los Angeles-North Main Street,24 
2014-09-08,2899,J,12.9,Los Angeles-North Main Street,24 
2014-09-08,2899,E,16.4,Los Angeles-North Main Street,24 
2014-09-08,2899,K,14.3,Los Angeles-North Main Street,24 
2014-09-08,2899,C,13.6,Los Angeles-North Main Street,24 
2014-09-08,2899,F,15.6,Los Angeles-North Main Street,24 
2014-09-08,2429,G,12.9,North Long Beach,24 
2014-09-08,2160,C,11.0,Pasadena-S Wilson Avenue,24 
2014-09-08,3693,B,16.3,Pico Rivera-4144 San Gabriel,24 
2014-09-08,2420,D,9.5,Reseda,24 
2014-09-08,2420,C,15.7,Reseda,24 
2014-09-08,3502,A,11.7,Santa Clarita,24 
