summary_date,site,no2_davg,name,obs_count,units 
2009-11-08,3126,0.002,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2009-11-08,2923,0.025,Barstow,23,Parts Per Million ( ppm ) 
2009-11-08,3215,0.002,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2009-11-08,3500,0.022,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2009-11-08,3681,0.021,Mexicali-Carretera,23,Parts Per Million ( ppm ) 
2009-11-08,3203,0.033,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2009-11-08,3185,0.028,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2009-11-08,3201,0.032,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2009-11-08,3138,0.033,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2009-11-08,3141,0.027,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2009-11-08,3716,0.005,Eureka-Jacobs,20,Parts Per Million ( ppm ) 
2009-11-08,3010,0.006,Ukiah-E Gobbi Street,24,Parts Per Million ( ppm ) 
2009-11-08,3489,0.013,Salinas-High School,23,Parts Per Million ( ppm ) 
2009-11-08,2329,0.002,Davenport,23,Parts Per Million ( ppm ) 
2009-11-08,2484,0.024,Azusa,23,Parts Per Million ( ppm ) 
2009-11-08,2899,0.029,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2009-11-08,3683,0.015,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2009-11-08,2429,0.021,North Long Beach,23,Parts Per Million ( ppm ) 
2009-11-08,2160,0.024,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2009-11-08,3693,0.027,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2009-11-08,2898,0.035,Pomona,23,Parts Per Million ( ppm ) 
2009-11-08,2420,0.029,Reseda,23,Parts Per Million ( ppm ) 
2009-11-08,3502,0.017,Santa Clarita,23,Parts Per Million ( ppm ) 
2009-11-08,2937,0.015,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2009-11-08,2249,0.021,La Habra,23,Parts Per Million ( ppm ) 
2009-11-08,3168,0.022,Banning Airport,23,Parts Per Million ( ppm ) 
