summary_date,site,no_davg,name,obs_count,units 
2003-04-22,2948,0.001,South Lake Tahoe-Sandy Way,24,Parts Per Million ( ppm ) 
2003-04-22,3669,0.001,Tahoe City-Lake Forest Road,23,Parts Per Million ( ppm ) 
2003-04-22,3487,0.002,Echo Summit,23,Parts Per Million ( ppm ) 
2003-04-22,3664,0.000,Yosemite National Park-Merced River,22,Parts Per Million ( ppm ) 
2003-04-22,3121,0.001,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2003-04-22,3658,0.003,Lancaster-43301 Division Street,21,Parts Per Million ( ppm ) 
2003-04-22,2923,0.001,Barstow,23,Parts Per Million ( ppm ) 
2003-04-22,3215,0.002,Trona-Athol and Telegraph,24,Parts Per Million ( ppm ) 
2003-04-22,3500,0.001,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2003-04-22,3203,0.001,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2003-04-22,3185,0.002,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2003-04-22,3201,0.004,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2003-04-22,3183,0.001,Rosarito,23,Parts Per Million ( ppm ) 
2003-04-22,3255,0.003,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2003-04-22,3138,0.001,Tijuana-ITT,21,Parts Per Million ( ppm ) 
2003-04-22,3141,0.002,Tijuana-La Mesa,22,Parts Per Million ( ppm ) 
2003-04-22,3178,0.002,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2003-04-22,3489,0.000,Salinas-High School,23,Parts Per Million ( ppm ) 
2003-04-22,2484,0.004,Azusa,23,Parts Per Million ( ppm ) 
2003-04-22,2492,0.009,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2003-04-22,2849,0.002,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2003-04-22,2045,0.002,Hawthorne,23,Parts Per Million ( ppm ) 
2003-04-22,2899,0.005,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2003-04-22,2583,0.019,Lynwood,23,Parts Per Million ( ppm ) 
2003-04-22,2429,0.001,North Long Beach,23,Parts Per Million ( ppm ) 
2003-04-22,2160,0.005,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2003-04-22,2166,0.022,Pico Rivera,23,Parts Per Million ( ppm ) 
2003-04-22,2898,0.010,Pomona,23,Parts Per Million ( ppm ) 
2003-04-22,2420,0.005,Reseda,23,Parts Per Million ( ppm ) 
2003-04-22,3502,0.009,Santa Clarita,23,Parts Per Million ( ppm ) 
2003-04-22,3674,0.001,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2003-04-22,2937,0.000,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2003-04-22,2249,0.006,La Habra,23,Parts Per Million ( ppm ) 
2003-04-22,3168,0.003,Banning Airport,20,Parts Per Million ( ppm ) 
2003-04-22,2943,0.000,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2003-04-22,2596,0.000,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2003-04-22,2266,0.003,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2003-04-22,2221,0.002,San Bernardino-4th Street,19,Parts Per Million ( ppm ) 
2003-04-22,2485,0.003,Upland,23,Parts Per Million ( ppm ) 
2003-04-22,2965,0.005,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2003-04-22,2671,0.002,Grover City-Lesage Drive,23,Parts Per Million ( ppm ) 
2003-04-22,2321,0.003,Morro Bay,23,Parts Per Million ( ppm ) 
2003-04-22,3251,0.002,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2003-04-22,2709,0.002,San Luis Obispo-Marsh Street,22,Parts Per Million ( ppm ) 
2003-04-22,3003,0.000,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2003-04-22,2008,0.002,El Capitan Beach,23,Parts Per Million ( ppm ) 
2003-04-22,2954,0.006,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2003-04-22,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2003-04-22,2992,0.000,Lompoc-HSandP,21,Parts Per Million ( ppm ) 
2003-04-22,2360,0.003,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2003-04-22,2957,0.000,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2003-04-22,3486,0.006,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2003-04-22,3023,0.000,Vandenberg Air Force Base-STS Power,22,Parts Per Million ( ppm ) 
2003-04-22,2991,0.003,El Rio-Rio Mesa School #2,22,Parts Per Million ( ppm ) 
2003-04-22,3172,0.000,Ojai-Ojai Avenue,23,Parts Per Million ( ppm ) 
2003-04-22,2880,0.004,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2003-04-22,2984,0.001,Thousand Oaks-Moorpark Road,23,Parts Per Million ( ppm ) 
2003-04-22,2088,0.002,Ventura-Emma Wood State Beach,23,Parts Per Million ( ppm ) 
2003-04-22,2460,0.001,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2003-04-22,3198,0.001,Camp Pendleton,24,Parts Per Million ( ppm ) 
2003-04-22,2589,0.002,Chula Vista,23,Parts Per Million ( ppm ) 
2003-04-22,2327,0.001,El Cajon-Redwood Avenue,23,Parts Per Million ( ppm ) 
2003-04-22,2263,0.001,Escondido-E Valley Parkway,22,Parts Per Million ( ppm ) 
2003-04-22,2933,0.005,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2003-04-22,2964,0.002,San Diego-12th Avenue,23,Parts Per Million ( ppm ) 
2003-04-22,2040,0.003,San Diego-Overland Avenue,23,Parts Per Million ( ppm ) 
2003-04-22,2293,0.002,Fremont-Chapel Way,23,Parts Per Million ( ppm ) 
2003-04-22,3490,0.001,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2003-04-22,3659,0.003,Oakland-6701 International Blvd,23,Parts Per Million ( ppm ) 
2003-04-22,2804,0.000,Bethel Island Road,23,Parts Per Million ( ppm ) 
2003-04-22,2831,0.002,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2003-04-22,3660,0.003,Crockett-1098 Pomona Street,23,Parts Per Million ( ppm ) 
2003-04-22,2102,0.003,Pittsburg-10th Street,23,Parts Per Million ( ppm ) 
2003-04-22,3668,0.002,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2003-04-22,2622,0.010,San Rafael,23,Parts Per Million ( ppm ) 
2003-04-22,2655,0.008,Napa-Jefferson Avenue,20,Parts Per Million ( ppm ) 
2003-04-22,2373,0.005,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2003-04-22,2125,0.003,Redwood City,23,Parts Per Million ( ppm ) 
2003-04-22,3661,0.005,San Jose-Jackson Street,23,Parts Per Million ( ppm ) 
2003-04-22,2410,0.007,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2003-04-22,2105,0.007,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2003-04-22,3009,0.005,Fresno-1st Street,23,Parts Per Million ( ppm ) 
2003-04-22,2013,0.006,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2003-04-22,3666,0.005,Fresno-Fremont School,23,Parts Per Million ( ppm ) 
2003-04-22,3667,0.003,Fresno-Mobile,23,Parts Per Million ( ppm ) 
2003-04-22,2844,0.002,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
2003-04-22,2114,0.001,Parlier,23,Parts Per Million ( ppm ) 
2003-04-22,2941,0.002,Arvin-Bear Mountain Blvd,23,Parts Per Million ( ppm ) 
2003-04-22,3146,0.001,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2003-04-22,2312,0.001,Edison,22,Parts Per Million ( ppm ) 
2003-04-22,2772,0.001,Oildale-3311 Manor Street,23,Parts Per Million ( ppm ) 
2003-04-22,2981,0.002,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2003-04-22,3129,0.003,Hanford-S Irwin Street,23,Parts Per Million ( ppm ) 
2003-04-22,3211,0.001,Madera-Pump Yard,23,Parts Per Million ( ppm ) 
2003-04-22,3022,0.003,Merced-S Coffee Avenue,23,Parts Per Million ( ppm ) 
2003-04-22,2094,0.003,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2003-04-22,3159,0.002,Tracy-24371 Patterson Pass Road,22,Parts Per Million ( ppm ) 
2003-04-22,2833,0.004,Modesto-14th Street,23,Parts Per Million ( ppm ) 
2003-04-22,2996,0.002,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2003-04-22,2032,0.001,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2003-04-22,3173,0.002,Calexico-East,22,Parts Per Million ( ppm ) 
2003-04-22,3135,0.000,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2003-04-22,2551,0.004,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2003-04-22,2199,0.000,Palm Springs-Fire Station,23,Parts Per Million ( ppm ) 
