summary_date,site,no2_davg,name,obs_count,units 
2012-03-22,3658,0.015,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2012-03-22,2923,0.023,Barstow,22,Parts Per Million ( ppm ) 
2012-03-22,3500,0.018,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2012-03-22,3255,0.010,Tecate-Paseo Morelos,21,Parts Per Million ( ppm ) 
2012-03-22,3779,0.000,Eureka-Humboldt Hill                    ,23,Parts Per Million ( ppm ) 
2012-03-22,3716,0.004,Eureka-Jacobs,23,Parts Per Million ( ppm ) 
2012-03-22,3489,0.003,Salinas-High School,24,Parts Per Million ( ppm ) 
2012-03-22,2484,0.032,Azusa,19,Parts Per Million ( ppm ) 
2012-03-22,3743,0.015,Compton-700 North Bullis Road,21,Parts Per Million ( ppm ) 
2012-03-22,2849,0.023,Glendora-Laurel,21,Parts Per Million ( ppm ) 
2012-03-22,3774,0.024,Long Beach-2425 Webster Street          ,23,Parts Per Million ( ppm ) 
2012-03-22,2899,0.034,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2012-03-22,3683,0.012,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2012-03-22,2160,0.030,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2012-03-22,3693,0.027,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2012-03-22,2898,0.028,Pomona,22,Parts Per Million ( ppm ) 
2012-03-22,3502,0.020,Santa Clarita,21,Parts Per Million ( ppm ) 
2012-03-22,2494,0.024,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2012-03-22,3674,0.013,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2012-03-22,2937,0.006,Costa Mesa-Mesa Verde Drive,22,Parts Per Million ( ppm ) 
2012-03-22,2249,0.020,La Habra,22,Parts Per Million ( ppm ) 
2012-03-22,3168,0.015,Banning Airport,22,Parts Per Million ( ppm ) 
2012-03-22,2943,0.014,Lake Elsinore-W Flint Street,21,Parts Per Million ( ppm ) 
2012-03-22,2596,0.018,Riverside-Rubidoux,21,Parts Per Million ( ppm ) 
2012-03-22,2266,0.032,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2012-03-22,2221,0.025,San Bernardino-4th Street,19,Parts Per Million ( ppm ) 
2012-03-22,2485,0.029,Upland,21,Parts Per Million ( ppm ) 
2012-03-22,2965,0.004,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2012-03-22,2321,0.002,Morro Bay,23,Parts Per Million ( ppm ) 
2012-03-22,3251,0.001,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2012-03-22,3003,0.004,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2012-03-22,2008,0.005,El Capitan Beach,23,Parts Per Million ( ppm ) 
2012-03-22,2954,0.002,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2012-03-22,3153,0.009,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2012-03-22,3101,0.003,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2012-03-22,2992,0.002,Lompoc-HSandP,22,Parts Per Million ( ppm ) 
2012-03-22,2360,0.003,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2012-03-22,2957,0.000,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2012-03-22,3665,0.029,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2012-03-22,3023,0.000,Vandenberg Air Force Base-STS Power,22,Parts Per Million ( ppm ) 
2012-03-22,2991,0.010,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2012-03-22,2880,0.015,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2012-03-22,2460,0.010,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2012-03-22,2589,0.015,Chula Vista,23,Parts Per Million ( ppm ) 
2012-03-22,2327,0.019,El Cajon-Redwood Avenue,22,Parts Per Million ( ppm ) 
2012-03-22,2933,0.028,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2012-03-22,3690,0.019,San Diego-1110 Beardsley Street,23,Parts Per Million ( ppm ) 
2012-03-22,3766,0.020,San Diego-Kearny Villa Road,21,Parts Per Million ( ppm ) 
2012-03-22,3773,0.003,Livermore-13224 Patterson Pass Road,23,Parts Per Million ( ppm ) 
