summary_date,site,co_davg,name,obs_count,units 
2004-08-15,2993,0.065,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2004-08-15,3144,0.161,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2004-08-15,3487,0.104,Echo Summit,23,Parts Per Million ( ppm ) 
2004-08-15,3017,0.104,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2004-08-15,3664,0.296,Yosemite National Park-Merced River,23,Parts Per Million ( ppm ) 
2004-08-15,2968,0.187,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2004-08-15,3658,0.143,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2004-08-15,2923,0.265,Barstow,23,Parts Per Million ( ppm ) 
2004-08-15,3500,0.087,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2004-08-15,3203,0.709,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2004-08-15,3185,0.361,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2004-08-15,3201,0.374,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2004-08-15,3183,0.217,Rosarito,23,Parts Per Million ( ppm ) 
2004-08-15,3255,0.661,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2004-08-15,3138,0.457,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2004-08-15,3141,0.491,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2004-08-15,3178,0.317,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2004-08-15,3010,0.311,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2004-08-15,3116,0.207,Willits-899 S Main Street,23,Parts Per Million ( ppm ) 
2004-08-15,3489,0.300,Salinas-High School,23,Parts Per Million ( ppm ) 
2004-08-15,2329,0.173,Davenport,22,Parts Per Million ( ppm ) 
2004-08-15,3483,1.125,Stateline-Harveys Hotel,24,Parts Per Million ( ppm ) 
2004-08-15,2484,0.352,Azusa,23,Parts Per Million ( ppm ) 
2004-08-15,2492,0.409,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2004-08-15,2899,0.365,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2004-08-15,3683,0.039,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2004-08-15,2583,0.570,Lynwood,23,Parts Per Million ( ppm ) 
2004-08-15,2429,0.000,North Long Beach,23,Parts Per Million ( ppm ) 
2004-08-15,2160,0.613,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2004-08-15,2166,0.261,Pico Rivera,23,Parts Per Million ( ppm ) 
2004-08-15,2898,0.404,Pomona,23,Parts Per Million ( ppm ) 
2004-08-15,2420,0.387,Reseda,23,Parts Per Million ( ppm ) 
2004-08-15,3502,0.396,Santa Clarita,23,Parts Per Million ( ppm ) 
2004-08-15,2494,0.174,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2004-08-15,3674,0.104,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2004-08-15,2937,0.143,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2004-08-15,2249,0.265,La Habra,23,Parts Per Million ( ppm ) 
2004-08-15,3265,0.000,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2004-08-15,2943,0.187,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2004-08-15,2333,0.139,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2004-08-15,2596,0.422,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2004-08-15,2221,0.383,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2004-08-15,2485,0.461,Upland,23,Parts Per Million ( ppm ) 
2004-08-15,2709,0.122,San Luis Obispo-Marsh Street,23,Parts Per Million ( ppm ) 
2004-08-15,3153,0.304,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2004-08-15,3101,0.200,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2004-08-15,2360,0.200,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2004-08-15,3665,0.174,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2004-08-15,3486,0.274,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2004-08-15,3023,0.055,Vandenberg Air Force Base-STS Power,22,Parts Per Million ( ppm ) 
2004-08-15,2589,0.361,Chula Vista,23,Parts Per Million ( ppm ) 
2004-08-15,2263,0.400,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
2004-08-15,2933,0.370,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2004-08-15,2964,0.361,San Diego-12th Avenue,23,Parts Per Million ( ppm ) 
2004-08-15,2921,0.383,San Diego-Union Street,24,Parts Per Million ( ppm ) 
2004-08-15,2293,0.117,Fremont-Chapel Way,23,Parts Per Million ( ppm ) 
2004-08-15,3490,0.217,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2004-08-15,2225,0.226,Oakland-Alice Street,23,Parts Per Million ( ppm ) 
2004-08-15,2804,0.274,Bethel Island Road,23,Parts Per Million ( ppm ) 
2004-08-15,2831,0.213,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2004-08-15,2102,0.400,Pittsburg-10th Street,23,Parts Per Million ( ppm ) 
2004-08-15,3668,0.626,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2004-08-15,2622,0.300,San Rafael,23,Parts Per Million ( ppm ) 
2004-08-15,2655,0.109,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2004-08-15,2373,0.300,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2004-08-15,2325,0.421,San Francisco-Ellis Street,24,Parts Per Million ( ppm ) 
2004-08-15,3682,0.126,San Francisco-Hunters Point,23,Parts Per Million ( ppm ) 
2004-08-15,2125,0.070,Redwood City,23,Parts Per Million ( ppm ) 
2004-08-15,3661,0.362,San Jose-Jackson Street,23,Parts Per Million ( ppm ) 
2004-08-15,2410,0.148,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2004-08-15,2105,0.165,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2004-08-15,3026,0.309,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2004-08-15,3009,0.074,Fresno-1st Street,23,Parts Per Million ( ppm ) 
2004-08-15,2013,0.317,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2004-08-15,3145,0.413,Bakersfield-Golden State Highway,23,Parts Per Million ( ppm ) 
2004-08-15,2094,0.235,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2004-08-15,2833,0.161,Modesto-14th Street,23,Parts Per Million ( ppm ) 
2004-08-15,2996,0.213,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2004-08-15,2032,0.226,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2004-08-15,3173,0.291,Calexico-East,23,Parts Per Million ( ppm ) 
2004-08-15,3135,0.278,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2004-08-15,2551,0.000,El Centro-9th Street,21,Parts Per Million ( ppm ) 
2004-08-15,2199,0.183,Palm Springs-Fire Station,23,Parts Per Million ( ppm ) 
2004-08-15,2115,0.222,Chico-Manzanita Avenue,23,Parts Per Million ( ppm ) 
2004-08-15,2956,0.178,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2004-08-15,2123,0.313,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2004-08-15,3223,0.000,Sacramento-3801 Airport Road,23,Parts Per Million ( ppm ) 
2004-08-15,2731,0.383,Sacramento-Del Paso Manor,23,Parts Per Million ( ppm ) 
2004-08-15,2840,0.535,Sacramento-El Camino and Watt,23,Parts Per Million ( ppm ) 
2004-08-15,3011,0.274,Sacramento-T Street,23,Parts Per Million ( ppm ) 
2004-08-15,2958,0.191,Yuba City-Almond Street,23,Parts Per Million ( ppm ) 
2004-08-15,2143,0.152,Davis-UCD Campus,23,Parts Per Million ( ppm ) 
2004-08-16,2993,0.104,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2004-08-16,3144,0.191,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2004-08-16,3487,0.100,Echo Summit,23,Parts Per Million ( ppm ) 
2004-08-16,3017,0.104,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2004-08-16,3664,0.357,Yosemite National Park-Merced River,23,Parts Per Million ( ppm ) 
2004-08-16,2968,0.226,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2004-08-16,3658,0.183,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2004-08-16,2923,0.170,Barstow,23,Parts Per Million ( ppm ) 
2004-08-16,3500,0.161,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2004-08-16,3185,0.361,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2004-08-16,3201,0.339,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2004-08-16,3183,0.191,Rosarito,23,Parts Per Million ( ppm ) 
2004-08-16,3255,0.722,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2004-08-16,3138,0.417,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2004-08-16,3141,0.680,Tijuana-La Mesa,20,Parts Per Million ( ppm ) 
2004-08-16,3178,0.348,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2004-08-16,3010,0.360,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2004-08-16,3116,0.240,Willits-899 S Main Street,23,Parts Per Million ( ppm ) 
2004-08-16,3489,0.304,Salinas-High School,24,Parts Per Million ( ppm ) 
2004-08-16,2329,0.279,Davenport,24,Parts Per Million ( ppm ) 
2004-08-16,3483,1.150,Stateline-Harveys Hotel,24,Parts Per Million ( ppm ) 
2004-08-16,2484,0.457,Azusa,23,Parts Per Million ( ppm ) 
2004-08-16,2492,0.509,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2004-08-16,2899,0.461,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2004-08-16,3683,0.091,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2004-08-16,2583,0.600,Lynwood,23,Parts Per Million ( ppm ) 
2004-08-16,2429,0.022,North Long Beach,23,Parts Per Million ( ppm ) 
2004-08-16,2160,0.774,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2004-08-16,2166,0.365,Pico Rivera,23,Parts Per Million ( ppm ) 
2004-08-16,2898,0.535,Pomona,23,Parts Per Million ( ppm ) 
2004-08-16,2420,0.504,Reseda,23,Parts Per Million ( ppm ) 
2004-08-16,3502,0.570,Santa Clarita,23,Parts Per Million ( ppm ) 
2004-08-16,2494,0.235,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2004-08-16,3674,0.152,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2004-08-16,2937,0.187,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2004-08-16,2249,0.348,La Habra,23,Parts Per Million ( ppm ) 
2004-08-16,3265,0.030,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2004-08-16,2943,0.222,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2004-08-16,2333,0.204,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2004-08-16,2596,0.470,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2004-08-16,2221,0.383,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2004-08-16,2485,0.596,Upland,23,Parts Per Million ( ppm ) 
2004-08-16,2709,0.078,San Luis Obispo-Marsh Street,23,Parts Per Million ( ppm ) 
2004-08-16,3153,0.304,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2004-08-16,3101,0.200,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2004-08-16,2360,0.222,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2004-08-16,3665,0.300,Santa Barbara-700 East Canon Perdido,21,Parts Per Million ( ppm ) 
2004-08-16,3486,0.365,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2004-08-16,3023,0.013,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2004-08-16,2589,0.418,Chula Vista,22,Parts Per Million ( ppm ) 
2004-08-16,2263,0.546,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
2004-08-16,2933,0.622,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2004-08-16,2964,0.365,San Diego-12th Avenue,23,Parts Per Million ( ppm ) 
2004-08-16,2921,0.488,San Diego-Union Street,24,Parts Per Million ( ppm ) 
2004-08-16,2293,0.187,Fremont-Chapel Way,23,Parts Per Million ( ppm ) 
2004-08-16,3490,0.270,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2004-08-16,2225,0.288,Oakland-Alice Street,24,Parts Per Million ( ppm ) 
2004-08-16,2804,0.257,Bethel Island Road,23,Parts Per Million ( ppm ) 
2004-08-16,2831,0.261,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2004-08-16,2102,0.304,Pittsburg-10th Street,23,Parts Per Million ( ppm ) 
2004-08-16,3668,0.700,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2004-08-16,2622,0.378,San Rafael,23,Parts Per Million ( ppm ) 
2004-08-16,2655,0.157,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2004-08-16,2373,0.313,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2004-08-16,2325,0.543,San Francisco-Ellis Street,23,Parts Per Million ( ppm ) 
2004-08-16,3682,0.052,San Francisco-Hunters Point,23,Parts Per Million ( ppm ) 
2004-08-16,2125,0.196,Redwood City,23,Parts Per Million ( ppm ) 
2004-08-16,3661,0.482,San Jose-Jackson Street,23,Parts Per Million ( ppm ) 
2004-08-16,2410,0.200,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2004-08-16,2105,0.243,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2004-08-16,3026,0.323,Clovis-N Villa Avenue,22,Parts Per Million ( ppm ) 
2004-08-16,3009,0.077,Fresno-1st Street,22,Parts Per Million ( ppm ) 
2004-08-16,2013,0.422,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2004-08-16,3145,0.483,Bakersfield-Golden State Highway,23,Parts Per Million ( ppm ) 
2004-08-16,2094,0.324,Stockton-Hazelton Street,21,Parts Per Million ( ppm ) 
2004-08-16,2833,0.204,Modesto-14th Street,23,Parts Per Million ( ppm ) 
2004-08-16,2996,0.261,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2004-08-16,2032,0.335,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2004-08-16,3173,0.213,Calexico-East,23,Parts Per Million ( ppm ) 
2004-08-16,3135,0.465,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2004-08-16,2551,0.000,El Centro-9th Street,21,Parts Per Million ( ppm ) 
2004-08-16,2199,0.187,Palm Springs-Fire Station,23,Parts Per Million ( ppm ) 
2004-08-16,2115,0.313,Chico-Manzanita Avenue,23,Parts Per Million ( ppm ) 
2004-08-16,2956,0.268,Roseville-N Sunrise Blvd,19,Parts Per Million ( ppm ) 
2004-08-16,2123,0.370,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2004-08-16,3223,0.504,Sacramento-3801 Airport Road,23,Parts Per Million ( ppm ) 
2004-08-16,2731,0.222,Sacramento-Del Paso Manor,23,Parts Per Million ( ppm ) 
2004-08-16,2840,0.541,Sacramento-El Camino and Watt,22,Parts Per Million ( ppm ) 
2004-08-16,3011,0.587,Sacramento-T Street,23,Parts Per Million ( ppm ) 
2004-08-16,2958,0.296,Yuba City-Almond Street,23,Parts Per Million ( ppm ) 
2004-08-16,2143,0.209,Davis-UCD Campus,23,Parts Per Million ( ppm ) 
2004-08-17,2993,0.143,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2004-08-17,3144,0.187,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2004-08-17,3487,0.135,Echo Summit,23,Parts Per Million ( ppm ) 
2004-08-17,3017,0.117,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2004-08-17,3664,0.300,Yosemite National Park-Merced River,21,Parts Per Million ( ppm ) 
2004-08-17,2968,0.304,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2004-08-17,3658,0.235,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2004-08-17,2923,0.100,Barstow,23,Parts Per Million ( ppm ) 
2004-08-17,3500,0.248,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2004-08-17,3185,0.333,Mexicali-ITM,21,Parts Per Million ( ppm ) 
2004-08-17,3201,0.336,Mexicali-UABC,22,Parts Per Million ( ppm ) 
2004-08-17,3183,0.265,Rosarito,23,Parts Per Million ( ppm ) 
2004-08-17,3255,0.691,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2004-08-17,3138,0.448,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2004-08-17,3141,0.761,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2004-08-17,3178,0.374,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2004-08-17,3010,0.380,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2004-08-17,3116,0.256,Willits-899 S Main Street,23,Parts Per Million ( ppm ) 
2004-08-17,3489,0.313,Salinas-High School,24,Parts Per Million ( ppm ) 
2004-08-17,2329,0.330,Davenport,23,Parts Per Million ( ppm ) 
2004-08-17,3483,0.979,Stateline-Harveys Hotel,24,Parts Per Million ( ppm ) 
2004-08-17,2484,0.583,Azusa,23,Parts Per Million ( ppm ) 
2004-08-17,2492,0.583,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2004-08-17,2899,0.561,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2004-08-17,3683,0.087,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2004-08-17,2583,0.726,Lynwood,23,Parts Per Million ( ppm ) 
2004-08-17,2429,0.035,North Long Beach,23,Parts Per Million ( ppm ) 
2004-08-17,2160,0.926,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2004-08-17,2166,0.439,Pico Rivera,23,Parts Per Million ( ppm ) 
2004-08-17,2898,0.670,Pomona,23,Parts Per Million ( ppm ) 
2004-08-17,2420,0.561,Reseda,23,Parts Per Million ( ppm ) 
2004-08-17,3502,0.570,Santa Clarita,23,Parts Per Million ( ppm ) 
2004-08-17,2494,0.191,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2004-08-17,3674,0.183,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2004-08-17,2937,0.200,Costa Mesa-Mesa Verde Drive,22,Parts Per Million ( ppm ) 
