summary_date,site,co_davg,name,obs_count,units 
2004-05-15,2993,0.226,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2004-05-15,3144,0.200,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2004-05-15,3487,0.100,Echo Summit,23,Parts Per Million ( ppm ) 
2004-05-15,3017,0.170,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2004-05-15,3664,0.426,Yosemite National Park-Merced River,23,Parts Per Million ( ppm ) 
2004-05-15,2968,0.257,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2004-05-15,3658,0.043,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2004-05-15,2923,0.130,Barstow,23,Parts Per Million ( ppm ) 
2004-05-15,3500,0.352,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2004-05-15,3203,0.852,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2004-05-15,3185,0.343,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2004-05-15,3201,0.648,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2004-05-15,3183,0.339,Rosarito,23,Parts Per Million ( ppm ) 
2004-05-15,3255,0.643,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2004-05-15,3138,0.635,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2004-05-15,3178,0.496,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2004-05-15,3010,0.335,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2004-05-15,3116,0.272,Willits-899 S Main Street,22,Parts Per Million ( ppm ) 
2004-05-15,3489,0.404,Salinas-High School,23,Parts Per Million ( ppm ) 
2004-05-15,2329,0.423,Davenport,22,Parts Per Million ( ppm ) 
2004-05-15,3483,1.108,Stateline-Harveys Hotel,24,Parts Per Million ( ppm ) 
2004-05-15,2484,0.591,Azusa,23,Parts Per Million ( ppm ) 
2004-05-15,2492,0.626,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2004-05-15,2899,0.626,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2004-05-15,3683,0.373,Los Angeles-Westchester Parkway,22,Parts Per Million ( ppm ) 
2004-05-15,2583,0.717,Lynwood,23,Parts Per Million ( ppm ) 
2004-05-15,2429,0.491,North Long Beach,23,Parts Per Million ( ppm ) 
2004-05-15,2160,0.822,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2004-05-15,2166,0.622,Pico Rivera,23,Parts Per Million ( ppm ) 
2004-05-15,2898,0.665,Pomona,23,Parts Per Million ( ppm ) 
2004-05-15,2420,0.687,Reseda,23,Parts Per Million ( ppm ) 
2004-05-15,3502,0.474,Santa Clarita,23,Parts Per Million ( ppm ) 
2004-05-15,2494,0.496,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2004-05-15,3674,0.291,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2004-05-15,2937,0.235,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2004-05-15,2249,0.478,La Habra,23,Parts Per Million ( ppm ) 
2004-05-15,3265,0.113,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2004-05-15,2943,0.065,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2004-05-15,2333,0.604,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2004-05-15,2596,0.852,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2004-05-15,2221,0.639,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2004-05-15,2485,0.626,Upland,23,Parts Per Million ( ppm ) 
2004-05-15,2965,0.091,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2004-05-15,2709,0.343,San Luis Obispo-Marsh Street,23,Parts Per Million ( ppm ) 
2004-05-15,3153,0.295,Goleta-Fairview,21,Parts Per Million ( ppm ) 
2004-05-15,3101,0.267,Las Flores Canyon #1,21,Parts Per Million ( ppm ) 
2004-05-15,2360,0.319,Lompoc-S H Street,21,Parts Per Million ( ppm ) 
2004-05-15,3665,0.378,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2004-05-15,3486,0.335,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2004-05-15,3023,0.000,Vandenberg Air Force Base-STS Power,21,Parts Per Million ( ppm ) 
2004-05-15,2589,0.809,Chula Vista,23,Parts Per Million ( ppm ) 
2004-05-15,2263,0.613,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
