summary_date,site,co_davg,name,obs_count,units 
2013-03-08,3658,0.051,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2013-03-08,2923,0.235,Barstow,22,Parts Per Million ( ppm ) 
2013-03-08,3500,0.321,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2013-03-08,3138,0.920,Tijuana-ITT,22,Parts Per Million ( ppm ) 
2013-03-08,3779,0.293,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2013-03-08,3716,0.221,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2013-03-08,3489,0.158,Salinas-High School,24,Parts Per Million ( ppm ) 
2013-03-08,2484,0.268,Azusa,23,Parts Per Million ( ppm ) 
2013-03-08,2492,0.243,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2013-03-08,3743,0.281,Compton-700 North Bullis Road,21,Parts Per Million ( ppm ) 
2013-03-08,2849,0.121,Glendora-Laurel,19,Parts Per Million ( ppm ) 
2013-03-08,3774,0.378,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2013-03-08,2899,0.399,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2013-03-08,2429,0.246,North Long Beach,22,Parts Per Million ( ppm ) 
2013-03-08,3693,0.177,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2013-03-08,2898,0.209,Pomona,23,Parts Per Million ( ppm ) 
2013-03-08,3502,0.180,Santa Clarita,23,Parts Per Million ( ppm ) 
2013-03-08,2494,0.229,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2013-03-08,3674,0.377,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2013-03-08,2937,0.008,Costa Mesa-Mesa Verde Drive,21,Parts Per Million ( ppm ) 
2013-03-08,2249,0.140,La Habra,22,Parts Per Million ( ppm ) 
2013-03-08,3265,0.197,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2013-03-08,2943,0.056,Lake Elsinore-W Flint Street,21,Parts Per Million ( ppm ) 
2013-03-08,3702,0.050,Mira Loma Van Buren,21,Parts Per Million ( ppm ) 
2013-03-08,2333,0.282,Riverside-Magnolia,21,Parts Per Million ( ppm ) 
2013-03-08,2596,0.226,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2013-03-08,2266,0.204,Fontana-Arrow Highway,21,Parts Per Million ( ppm ) 
2013-03-08,2221,0.299,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2013-03-08,2485,0.251,Upland,22,Parts Per Million ( ppm ) 
2013-03-08,3153,0.226,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2013-03-08,3101,0.300,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2013-03-08,2360,0.091,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2013-03-08,3665,0.191,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2013-03-08,3486,0.219,Santa Maria-906 S Broadway,21,Parts Per Million ( ppm ) 
2013-03-08,3023,0.139,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2013-03-08,2327,0.218,El Cajon-Redwood Avenue,19,Parts Per Million ( ppm ) 
2013-03-08,2263,0.335,Escondido-E Valley Parkway,23,Parts Per Million ( ppm ) 
2013-03-08,3690,0.318,San Diego-1110 Beardsley Street,22,Parts Per Million ( ppm ) 
2013-03-08,3247,0.172,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2013-03-08,3742,0.347,Oakland-West,23,Parts Per Million ( ppm ) 
2013-03-08,2804,0.223,Bethel Island Road,23,Parts Per Million ( ppm ) 
2013-03-08,2831,0.265,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2013-03-08,3668,0.206,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2013-03-08,2622,0.288,San Rafael,23,Parts Per Million ( ppm ) 
2013-03-08,2655,0.407,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2013-03-08,2373,0.352,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2013-03-08,2125,0.360,Redwood City,23,Parts Per Million ( ppm ) 
2013-03-08,3770,0.333,Cupertino-22601 Voss Ave,23,Parts Per Million ( ppm ) 
2013-03-08,3661,0.256,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2013-03-08,2410,0.425,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2013-03-08,2105,0.421,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2013-03-08,3026,0.200,Clovis-N Villa Avenue,21,Parts Per Million ( ppm ) 
2013-03-08,2013,0.209,Fresno-Drummond Street,22,Parts Per Million ( ppm ) 
2013-03-08,3781,0.229,Fresno-Garland                          ,23,Parts Per Million ( ppm ) 
2013-03-08,2844,0.273,Fresno-Sierra Skypark #2,22,Parts Per Million ( ppm ) 
2013-03-08,3787,0.177,Bakersfield-Municipal Airport,22,Parts Per Million ( ppm ) 
2013-03-08,2094,0.200,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2013-03-08,2833,0.244,Modesto-14th Street,23,Parts Per Million ( ppm ) 
2013-03-08,2996,0.191,Turlock-S Minaret Street,22,Parts Per Million ( ppm ) 
2013-03-08,3135,0.366,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2013-03-08,2551,0.000,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2013-03-08,2199,0.018,Palm Springs-Fire Station,22,Parts Per Million ( ppm ) 
2013-03-08,3783,0.236,Chico-East Avenue                       ,23,Parts Per Million ( ppm ) 
2013-03-08,2123,0.187,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2013-03-08,2731,0.227,Sacramento-Del Paso Manor,22,Parts Per Million ( ppm ) 
2013-03-08,2840,0.309,Sacramento-El Camino and Watt,23,Parts Per Million ( ppm ) 
2013-03-08,3738,0.192,Sacramento-Goldenland Court,24,Parts Per Million ( ppm ) 
2013-03-09,3658,0.037,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2013-03-09,2923,0.206,Barstow,22,Parts Per Million ( ppm ) 
2013-03-09,3500,0.270,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2013-03-09,3138,0.881,Tijuana-ITT,22,Parts Per Million ( ppm ) 
2013-03-09,3779,0.302,Eureka-Humboldt Hill                    ,23,Parts Per Million ( ppm ) 
2013-03-09,3716,0.208,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2013-03-09,3489,0.167,Salinas-High School,24,Parts Per Million ( ppm ) 
2013-03-09,2484,0.282,Azusa,23,Parts Per Million ( ppm ) 
