summary_date,site,ozone_davg,name,obs_count,units 
2014-11-01,3151,0.045,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2014-11-01,2914,0.032,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2014-11-01,3802,0.032,Tahoe City-221 Fairway Drive,24,Parts Per Million ( ppm ) 
2014-11-01,2993,0.027,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2014-11-01,3144,0.029,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2014-11-01,3487,0.039,Echo Summit,23,Parts Per Million ( ppm ) 
2014-11-01,3017,0.033,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2014-11-01,3018,0.037,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2014-11-01,3126,0.039,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2014-11-01,3002,0.028,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2014-11-01,2968,0.034,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2014-11-01,5273,0.032,Kernville-Forest Service,24,Parts Per Million ( ppm ) 
2014-11-01,3121,0.045,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2014-11-01,3673,0.029,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2014-11-01,3732,0.050,Joshua Tree National Park-Pinto Wells,24,Parts Per Million ( ppm ) 
2014-11-01,2923,0.044,Barstow,22,Parts Per Million ( ppm ) 
2014-11-01,2650,0.040,Hesperia-Olive Street,22,Parts Per Million ( ppm ) 
2014-11-01,3152,0.047,Joshua Tree NP - Black Rock,24,Parts Per Million ( ppm ) 
2014-11-01,3733,0.044,Mojave National Preserve,24,Parts Per Million ( ppm ) 
2014-11-01,2830,0.041,Phelan-Beekley Road and Phelan Road,22,Parts Per Million ( ppm ) 
2014-11-01,3500,0.039,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2014-11-01,3779,0.028,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2014-11-01,3716,0.017,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2014-11-01,3010,0.021,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2014-11-01,3033,0.029,Healdsburg-Municipal Airport,23,Parts Per Million ( ppm ) 
2014-11-01,2016,0.019,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2014-11-01,3726,0.027,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2014-11-01,3489,0.030,Salinas-High School,24,Parts Per Million ( ppm ) 
2014-11-01,2628,0.033,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2014-11-01,2983,0.024,Pinnacles National Monument,24,Parts Per Million ( ppm ) 
2014-11-01,3200,0.021,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2014-11-01,2752,0.018,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2014-11-01,2484,0.031,Azusa,22,Parts Per Million ( ppm ) 
2014-11-01,3743,0.030,Compton-700 North Bullis Road,21,Parts Per Million ( ppm ) 
2014-11-01,2849,0.032,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2014-11-01,3774,0.032,Long Beach-2425 Webster Street          ,23,Parts Per Million ( ppm ) 
2014-11-01,2899,0.035,Los Angeles-North Main Street,22,Parts Per Million ( ppm ) 
2014-11-01,3683,0.040,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2014-11-01,2160,0.032,Pasadena-S Wilson Avenue,21,Parts Per Million ( ppm ) 
