4.258989381173162947e+00,5.519325870690059865e+00,3.757368641671241072e+00,4.402271731157962442e+00,4.539771488311968639e+00,4.360818545577313188e+00,5.863343421539666700e+00,4.664937284630988223e+00,5.329498815810342904e+00,6.034225685164202879e+00,3.886865537410313376e+00,3.585123418267981421e+00,4.435535589626814712e+00,6.685837055120725125e+00,4.689898451825358805e+00,4.752055516734524865e+00,5.552396612029853351e+00,4.827923473376401375e+00,6.392224731737211840e+00,5.069143577422241087e+00,5.360008868993592301e+00,5.565246039464049055e+00,4.259193865683582381e+00,4.972864974440565078e+00,4.416813765343269083e+00,4.094593481668499457e+00,5.703933728146991733e+00,6.053317340820589365e+00,5.046678371177989675e+00,5.910306752025485721e+00
4.726640473853322533e+00,5.685233477489457066e+00,3.440181522195787878e+00,4.931142236123526423e+00,5.198718548344093193e+00,4.103786142865065045e+00,5.883984869074205371e+00,5.224470532403709733e+00,5.042803313617586269e+00,5.134314963992380854e+00,3.828789711009926933e+00,3.727642364454686774e+00,3.946720857899755686e+00,6.609780689579114465e+00,4.305437327343708986e+00,4.690285759720635994e+00,5.509596584418779308e+00,4.960163240069213053e+00,6.225446518989617317e+00,5.351450123710341344e+00,5.556551369382709105e+00,5.321531762253923326e+00,4.252392041020938152e+00,5.120240398418220096e+00,4.631893489845503531e+00,4.357990299035728654e+00,5.959598262557813442e+00,5.682357337544895692e+00,4.992417266386082630e+00,5.586093807188278859e+00
4.647762681652770844e+00,5.256586807990512256e+00,3.209141921184744284e+00,5.180314014810918799e+00,4.941641728078838725e+00,4.695211827117588221e+00,5.840116393949809748e+00,5.303804246070195738e+00,4.848075151050591280e+00,5.248872154812954882e+00,2.918397637336606731e+00,4.241023413992929036e+00,4.197469525507554700e+00,6.723331322996076054e+00,4.410103269636571177e+00,4.869611780615544561e+00,5.275796853022836075e+00,4.543586172832521974e+00,6.586302979956439430e+00,5.172545939664929371e+00,5.626722145947756992e+00,4.921437166235124394e+00,4.121986877679622907e+00,4.754385168467774037e+00,4.607485350641429278e+00,4.339136884742673672e+00,5.100965995534238573e+00,5.699369203267968587e+00,5.069302588231099804e+00,5.439798526175315452e+00
4.774982404985581574e+00,4.477965023582477500e+00,3.161799235392641627e+00,5.259463378976931835e+00,5.116301011630111084e+00,4.746477725659381086e+00,5.824192979987859786e+00,5.146469164999412982e+00,4.742214095294717602e+00,4.715519607551494019e+00,3.375982863133953682e+00,3.864261083283165199e+00,4.189503526331019856e+00,6.396397048851233613e+00,4.534128303507766411e+00,5.015387353290987171e+00,4.730644671765610099e+00,5.259699885636590189e+00,7.630541689620995882e+00,5.008115781879011408e+00,5.277791460979956106e+00,5.195322299351647466e+00,4.210662026897050936e+00,5.381193245703091321e+00,4.456698178651064879e+00,3.976294019457435880e+00,5.779639799655185151e+00,6.074751159029773362e+00,5.182612305069530301e+00,5.971684258413549884e+00
4.438410198091673919e+00,4.732867219379574664e+00,3.373877223562499861e+00,4.618549382320968455e+00,5.511295703515565414e+00,4.702762299005478930e+00,5.697182148630552057e+00,4.604857607076123571e+00,5.368866624150927969e+00,4.944815128299701712e+00,3.230938082895632668e+00,3.763351359760863879e+00,3.823962503315153416e+00,6.691950049147166624e+00,4.170563621445439573e+00,5.329017958935732047e+00,5.479303287529811328e+00,4.862679690928598752e+00,7.749402805147033391e+00,4.852452962061124531e+00,5.316778596591620776e+00,4.577145914305707386e+00,4.175467337636981746e+00,5.291463314443734411e+00,4.306400570719754128e+00,5.409912141798679741e+00,5.790667570438726486e+00,5.529427086009416570e+00,5.224967055409939221e+00,5.043295537803103912e+00
4.474281433554494924e+00,4.685678342932797058e+00,3.017375257505504393e+00,4.925072360931665116e+00,5.543222693262144674e+00,4.102856986218140101e+00,5.747199808131930432e+00,4.788354539756699779e+00,4.957444993351338702e+00,5.135446337060614042e+00,3.528677237988425919e+00,3.863555415217529543e+00,4.408446636583944311e+00,6.399168675670763307e+00,4.436991395163918384e+00,5.509230043814437927e+00,4.500796947769750922e+00,4.931397241652236474e+00,8.254093706092657357e+00,4.976548833871051514e+00,5.108920905942703428e+00,4.595574365951939022e+00,4.594642938367578644e+00,4.328340276006979792e+00,3.813257196434979512e+00,5.401532578605325874e+00,6.294916898709077557e+00,5.322472561166064153e+00,5.366819574962868877e+00,5.925297463206937287e+00
4.779355519897027449e+00,4.254559431612054077e+00,2.947434227022426967e+00,4.426958221571246632e+00,4.645488704070149133e+00,4.536314982663662398e+00,5.376147918569816220e+00,4.651810659474934440e+00,4.622136799926641615e+00,4.973049771363157845e+00,3.665274743045152661e+00,3.527729758796023685e+00,3.330746518753994856e+00,5.679492921871480249e+00,4.424650866415886341e+00,5.517664864850965856e+00,4.748427321153880776e+00,5.332069301081056700e+00,8.413832358504013342e+00,4.797663739998885291e+00,5.124368814328841282e+00,4.736240307955904782e+00,4.279338848596108136e+00,4.211902071262450420e+00,4.139189833864961088e+00,5.238754668724837416e+00,5.807956227638377378e+00,5.757278181881821943e+00,5.870023426502962494e+00,6.171740626015607134e+00
4.542098479683978951e+00,4.964028317268495805e+00,2.894465981170368352e+00,4.410454933525613797e+00,4.817656210327657007e+00,4.595940862951728434e+00,5.904160333585812381e+00,4.931419221150488141e+00,5.159515369193059087e+00,4.972507680887479076e+00,3.856360572628870109e+00,3.629523553299562000e+00,3.638107359699607635e+00,7.149848468551659231e+00,4.523200008880112755e+00,5.361449401240220070e+00,4.270466801500591103e+00,5.033710433572653464e+00,8.233348982236101676e+00,5.131311753056023051e+00,4.859456014630059606e+00,5.099119012461414968e+00,4.317144418200934197e+00,4.314090835250812717e+00,4.294335738308969752e+00,5.136193946446585556e+00,5.222130488018866146e+00,4.785937790284100046e+00,5.967259457925353949e+00,5.762389160543162525e+00
4.375690534840746437e+00,4.415709295186594829e+00,3.507932246455889747e+00,4.315971309659106581e+00,4.796086686917695019e+00,4.586352809602763259e+00,5.440732234944681167e+00,4.989761972907019505e+00,4.666298726343905301e+00,5.426965085893567853e+00,3.975649018069495444e+00,4.054101411717141445e+00,3.596223784335123685e+00,7.050103587832472485e+00,4.496490655535531289e+00,6.156251112084376587e+00,4.450969346154709072e+00,5.735466318446747813e+00,7.869692604966106231e+00,4.466958462668292995e+00,4.948541185124231134e+00,4.802040118543671632e+00,4.269513218510557095e+00,4.045769419637254671e+00,3.749896878509763276e+00,4.476569788392307458e+00,5.604324094936736778e+00,4.800192045565074395e+00,5.846619559418847700e+00,5.953442845674675077e+00
4.457795362527285477e+00,4.724737352047240435e+00,3.565821376507868123e+00,4.385430182260778409e+00,5.022167596030680414e+00,4.401716585515146996e+00,5.068970483223096402e+00,4.665309727928395489e+00,4.612450348766074626e+00,5.925709260312888915e+00,4.345075414749948628e+00,4.241786871561322947e+00,3.464348333698327842e+00,7.076212575851234199e+00,4.558384804090101383e+00,5.404893995798985884e+00,4.902719556257495448e+00,5.809169790850177151e+00,8.040155222264875334e+00,4.210512498801713299e+00,4.956639422172647080e+00,4.356495652350816705e+00,4.406066016046628953e+00,4.007939229219820376e+00,4.437026315507341501e+00,4.645992876215716549e+00,5.377289268669699140e+00,4.654140275566733820e+00,5.711591630937915554e+00,5.563431766729127759e+00
