1.040880203247070312e+00,2.040969133377075195e+00,3.060011386871337891e+00,4.097477436065673828e+00
4.038328409194946289e+00,8.082480907440185547e+00,1.264165973663330078e+01,1.660027742385864258e+01
8.726883649826049805e+00,1.772898173332214355e+01,2.674726939201354980e+01,3.524429130554199219e+01
1.588627624511718750e+01,3.172799086570739746e+01,4.742485022544860840e+01,6.239898014068603516e+01
