-1.981817190428055708e-01,-1.148075997107577129e+00,-3.427655178329835906e-01,-2.863596371466140544e-01,-2.253217301928488181e-01,2.531358677971193849e-01,-1.389517460427108220e-01,5.239543382005631411e-01,-5.009926266344051360e-01,-1.382103995680745712e-01,-4.594252072275204490e-01,-3.824792385561081032e-01,6.111036073896576326e-01,-1.281979297708947918e+00,-7.208061676454866618e-01,-1.219808791877865062e+00,-8.987878542017302408e-02,-2.084818642750335682e-01,-2.827740974547047204e-01,-2.623223157878844525e-01,1.237122317626654366e-01,-2.685393681346813777e-01,-1.582984712822756990e-01,-4.895914797770022364e-01,-5.395253346758728252e-01,-1.208155598483673154e+00,-4.198377166481894740e-01,-1.627054393203261284e+00,-1.949647564094159069e-01,-2.874047374109383046e-01,-9.458633203757889074e-01,-3.724418131079162420e-01,-1.417795565668641178e+00,2.468342806763230146e-01,-3.558550173917834902e-01,-4.334779098804321662e-01,-2.567877041818793504e-01,1.088371158452976717e+00,-5.053536362014611205e-01,-2.599831476917722206e-01,-4.844382691325605506e-01,1.492881061332878012e-01,-1.089150608956064969e+00,-1.225921654254923387e+00,-1.156355557437126036e+00,-2.116527119053805417e-01,-5.555063054557414226e-01,-2.072324170404051813e-01,-7.200331188306586805e-01,-1.234772404954794789e-01
-2.231009836323568085e-01,-1.157607520659948097e+00,-3.336024595984633523e-01,-2.870087918092482093e-01,-2.515245007087804074e-01,2.793065182856961370e-01,-1.791604025652187016e-01,5.351306192326781286e-01,-4.845913388073302963e-01,-3.158080990871401372e-01,-4.481028050650197603e-01,-3.406029768461202867e-01,7.648394086542906756e-01,-1.168632178157908097e+00,-7.074639853966337988e-01,-1.294850327889477626e+00,-1.152159025303083340e-01,-1.056450623205444916e-01,-2.680637237364712488e-01,-3.494812584552882129e-01,8.036942847924566369e-02,-2.009054738487936476e-01,-2.354591228377785894e-01,-4.660902854753820046e-01,-5.025993558948365081e-01,-1.154330400354530495e+00,-4.362781924831237168e-01,-1.483342849518764162e+00,-1.800137735325813559e-01,-2.579746392176405778e-01,-9.244136945193884847e-01,-4.502874987368052917e-01,-1.415015659101967582e+00,2.156221252346323114e-01,-2.693048112992119103e-01,-4.417750098863068575e-01,-1.585514043348625335e-01,9.968593345158920371e-01,-4.893231501630470048e-01,-2.353109814104203945e-01,-4.479002655122460430e-01,2.919175696997111658e-01,-1.033234237144473378e+00,-1.233146216363287362e+00,-1.217446156312848471e+00,-2.407198009629970548e-01,-5.311831901927743793e-01,-2.355413736912613243e-01,-7.785909749198767216e-01,-1.830599138585648489e-01
-2.616239189583866032e-01,-1.236532003668547208e+00,-3.407629538184485107e-01,-2.834603148995945565e-01,-2.157170613299257411e-01,3.377131288165232670e-01,-2.252818075373401174e-01,5.076426366717780025e-01,-5.396540844454836838e-01,-4.193817663266190543e-01,-5.511247164502355300e-01,-3.519918582480681679e-01,7.104484758123316146e-01,-1.113297580350336213e+00,-7.477942302535627306e-01,-1.246503081778461031e+00,-1.612292123555432721e-01,-2.072340911275799558e-01,-4.215856099144645319e-01,-4.116812602073098848e-01,4.912618317384942479e-02,-2.723943883255728893e-01,-2.719538329339447058e-01,-4.015240540781122580e-01,-5.086114306201068302e-01,-1.085914896866148727e+00,-4.689030785108264654e-01,-1.452420112161103782e+00,-1.553109822163567522e-01,-2.648437748683880599e-01,-9.602657626115679301e-01,-5.104903743534781047e-01,-1.393607390528166956e+00,1.021433579038241168e-01,-3.175567230607505564e-01,-4.631526378916336339e-01,-1.511141771210430529e-01,1.096327924297755052e+00,-5.524831013414309711e-01,-9.223770983755019692e-02,-4.175758009011657501e-01,1.983449484951564923e-01,-9.550448185864925943e-01,-1.192077654602590187e+00,-1.223312755295906218e+00,-2.852941692593005674e-01,-5.665892264668564993e-01,-2.439762790470153819e-01,-8.123562342004392312e-01,-2.735896848869936449e-01
-3.043477951805597659e-01,-1.227005607039558521e+00,-3.320855085057280998e-01,-2.970377609574010869e-01,-2.390879838259862000e-01,2.304766682646783860e-01,-2.248735989505064037e-01,5.313088581215397177e-01,-5.529501254909821029e-01,-4.313928652728458157e-01,-5.609958709891220696e-01,-2.778019553873870562e-01,4.798164888921478966e-01,-1.036614942331705702e+00,-7.046158796832292515e-01,-1.267091127721767796e+00,-2.251564960653684166e-01,-1.157245227750157701e-01,-4.809959307895685932e-01,-3.733824635976575879e-01,5.663514753450260564e-02,-2.661550304535443279e-01,-2.047016716091137889e-01,-4.123607833306159320e-01,-4.737663076743826029e-01,-1.068386860616346246e+00,-5.138461495728884332e-01,-1.359010177924079077e+00,-9.411917612222586715e-02,-2.431308257432626685e-01,-9.364401762236095328e-01,-4.479582835083125714e-01,-1.391009872123253777e+00,1.214706956938632620e-02,-3.285166115674958975e-01,-5.168927587602472062e-01,-5.082148686102838653e-02,9.610319228547112846e-01,-6.057338186010683412e-01,1.766887519410813567e-01,-4.435597670955470084e-01,1.963621174669846203e-01,-1.061713115580996458e+00,-1.317939427352925907e+00,-1.216931297436356862e+00,-2.575916026716655871e-01,-5.710197124947141711e-01,-2.387594494575388526e-01,-9.246363788696517760e-01,-3.379328297459444075e-01
-2.287006154231157606e-01,-1.250834598378644857e+00,-3.199351303915017875e-01,-3.281904684659892601e-01,-2.187200841070805479e-01,2.627407249216694440e-01,-2.249004293299842194e-01,5.028524452282143731e-01,-6.157200744345565635e-01,-4.562317092539347474e-01,-5.270734377087977762e-01,-2.764933860265680887e-01,5.252315171500659963e-01,-1.008437946236073079e+00,-6.842317390696908141e-01,-1.288781906206359906e+00,-1.740054768085491088e-01,-7.853553668695001377e-02,-4.102407371914644219e-01,-4.422830899052067055e-01,-8.761207127460313160e-03,-3.006371082102615166e-01,-1.655370187313922603e-01,-3.966129714817657748e-01,-5.256839655361236208e-01,-1.064678318492622511e+00,-5.474696825400124922e-01,-1.334871913506995078e+00,-1.573891823122591238e-01,-2.878068060673710793e-01,-9.129858218546142989e-01,-4.766220374176487473e-01,-1.439180042725070052e+00,-5.992677255922118640e-03,-2.791339479765304055e-01,-4.970372001510375282e-01,1.114469045928878632e-03,1.033018458397140238e+00,-4.931700343544390130e-01,2.670887986610186449e-01,-4.363593303237680576e-01,2.795382248933876435e-01,-1.096833090717201697e+00,-1.429217397443842907e+00,-1.210313978943214241e+00,-1.893580487026351178e-01,-5.598287960266201679e-01,-3.066683127644772577e-01,-8.768117796160497246e-01,-1.534468976977677590e-01
-2.280121688569419769e-01,-1.296143504356329412e+00,-3.158996983081451271e-01,-3.793117435064630172e-01,-2.286473183439828027e-01,3.151288363997453712e-01,-1.969462176150076349e-01,5.291690244100019092e-01,-6.447708074162719072e-01,-4.850992035100900601e-01,-5.172776414208034579e-01,-2.442306759381852044e-01,7.205889621063876760e-01,-9.457066111281575704e-01,-7.901124876184975054e-01,-1.218799026550896114e+00,-1.504848838669932132e-01,-1.672879694104693060e-01,-4.593213444835324566e-01,-4.874884232486398350e-01,7.600907389573263728e-02,-2.844264655339973635e-01,-1.498771361534657620e-01,-4.200164698108658223e-01,-5.460993141778723858e-01,-1.093164268258301819e+00,-5.619907394462103634e-01,-1.291783957616091438e+00,-1.945716539558389191e-01,-3.797255139783229927e-01,-9.461553134639028029e-01,-3.561827694406430878e-01,-1.377418600609066957e+00,4.451021675662031329e-02,-2.858910240609557341e-01,-4.478218978393561089e-01,-6.275046978325260483e-02,1.182455277417383765e+00,-5.601308485069476095e-01,3.863393757796602657e-01,-4.366464928800625200e-01,3.165495706823437949e-01,-1.146915923585645869e+00,-1.622985751115092468e+00,-1.057131832751103895e+00,-2.329568274284458118e-01,-5.673823067709667933e-01,-4.204273373365570166e-01,-9.179689558574226638e-01,-2.288517685342200680e-01
-2.329928439412215502e-01,-1.361520940936691293e+00,-3.254875463207384523e-01,-3.491064239044756601e-01,-2.492368924598530322e-01,3.908235754552105146e-01,-1.742980220133031333e-01,5.970077772449886577e-01,-5.362333376578778399e-01,-5.040556987349149587e-01,-5.390907080089717418e-01,-2.745744740189875466e-01,6.372132245829580377e-01,-9.314845230949996280e-01,-7.876668081120827836e-01,-1.187993982787587610e+00,-1.125107981286857517e-01,-2.589667328961899884e-01,-3.184995064703365353e-01,-4.360216804735295715e-01,1.980777613329154363e-02,-2.920645699482526947e-01,-1.385202353023838873e-01,-4.166161850828034030e-01,-5.851858795566106108e-01,-1.065542976796938657e+00,-5.299574880523314491e-01,-1.226359514692898944e+00,-2.531961825656578458e-01,-3.454774583468812610e-01,-8.197259863886364739e-01,-4.099772092233765486e-01,-1.388811038150681521e+00,-3.500196646244357890e-02,-2.913264206256265254e-01,-4.366457816007248693e-01,-1.643892189849713303e-01,1.249877325788536719e+00,-5.628033832873415854e-01,4.103591977660849821e-01,-4.867799708805378711e-01,1.296009824716846115e-01,-1.189959893485665221e+00,-1.547099583053277216e+00,-1.077450690816521117e+00,-2.217966197437137299e-01,-6.301020393234766370e-01,-4.179712465182928716e-01,-9.897915140476817308e-01,-7.953215979423855497e-02
-1.331101152924588638e-01,-1.342316690056963635e+00,-2.685836753066209170e-01,-4.027613337162845308e-01,-2.930383410012328271e-01,3.518010670674307505e-01,-6.029125995972106633e-02,5.411172089956625131e-01,-5.616484521611208036e-01,-5.568966131741572845e-01,-6.175168047233818847e-01,-3.042298422892448784e-01,5.000995322063315207e-01,-8.068310507255267439e-01,-7.928740993246541358e-01,-1.193442903319573922e+00,-1.625794654410381290e-01,-2.544892692909405674e-01,-4.233273903906447089e-01,-4.382670300618953796e-01,-3.621536470525910101e-02,-2.538024881189610560e-01,1.063099036495309679e-01,-3.598486346796709867e-01,-6.764733745048897573e-01,-1.015262775786445193e+00,-4.468949801098385244e-01,-1.319300941545940242e+00,-2.298446789759033826e-01,-3.471877782939086776e-01,-8.162496729227478598e-01,-5.965744094753759885e-01,-1.341314736690778053e+00,-7.886152210158314801e-02,-1.832456286693107117e-01,-3.945226205877804815e-01,-1.149909812280105470e-01,1.345550282321109847e+00,-5.083409104641432030e-01,3.996566835944264096e-01,-6.143566131140547615e-01,3.986992523754517848e-02,-1.097715961567923948e+00,-1.521956198355831624e+00,-9.340101233363226063e-01,-2.178532533267326099e-01,-6.949185686838563747e-01,-4.441112460741614143e-01,-9.685821629775657193e-01,-6.026462649435770924e-02
-1.070339650105369689e-01,-1.428271502421685879e+00,-2.430607449976086853e-01,-4.092068195494078520e-01,-2.444204193096202737e-01,2.512553847413862007e-01,-1.029062602507959667e-01,6.028702535254859551e-01,-5.875636375374350129e-01,-4.451970885545211143e-01,-6.289514504810574946e-01,-2.972144102626554374e-01,5.530561639839138843e-01,-7.509022195805361566e-01,-6.202729654130937353e-01,-1.195931969128960937e+00,-2.363912808747500316e-01,-3.015315001762303160e-01,-5.158736319922255786e-01,-5.044536940035422301e-01,-1.161553304038446255e-01,-1.859796248823803455e-01,5.748005685535972908e-02,-3.657926528085202467e-01,-6.736543517913965440e-01,-1.045350968156811167e+00,-4.690669800832716896e-01,-1.465873013493416810e+00,-2.338174808935680749e-01,-3.602367902296109703e-01,-7.504320213804692719e-01,-6.603806369932415654e-01,-1.364066324824327658e+00,-8.796982496511912553e-02,-2.642287605085793523e-01,-4.500082902895871095e-01,-1.532038643088786678e-01,1.287781095744668036e+00,-4.157252939227008559e-01,-1.543643136209671418e-02,-5.598424189253010663e-01,5.459313911124374918e-02,-1.105177422632080297e+00,-1.528769436346247623e+00,-9.663733005151304845e-01,-2.135767917740325761e-01,-6.214488231627639525e-01,-3.810542656010105222e-01,-9.736185252614590890e-01,-1.388069392196649154e-01
3.259519811047945081e-02,-1.249203259465471616e+00,-2.447977614532721446e-01,-3.601204247788387658e-01,-2.578879059026450427e-01,2.876664856660874348e-01,-2.135850256889268994e-01,6.602451217641036596e-01,-5.040063460297378173e-01,-6.277983727760245714e-01,-5.867794395333209012e-01,-3.364928814459425821e-01,5.387163228303575302e-01,-8.027960216188194664e-01,-7.318307077092295332e-01,-1.164261690852796072e+00,-2.808189757236556616e-01,-3.632749491164853906e-01,-4.550858743569031750e-01,-4.953634278640836053e-01,-2.172854222349154263e-01,-2.449729461790396967e-01,-9.282283211244279908e-02,-3.316779480906610900e-01,-7.679888395598979400e-01,-1.009170186055999618e+00,-4.944901378813790216e-01,-1.499384310675884846e+00,-2.494554320724890473e-01,-3.665693509751685175e-01,-6.125488546240059895e-01,-5.995295179978440414e-01,-1.426424466134876834e+00,-1.302951820979973974e-01,-2.267317069675537367e-01,-4.695697386193068423e-01,-1.001105220519908912e-01,1.106604309112409368e+00,-4.337775437373987408e-01,-3.596145633229230754e-02,-5.955401827483340904e-01,7.744501852579732670e-02,-1.132445042671238244e+00,-1.378483112565203061e+00,-9.722624707380158604e-01,-2.118768762144727646e-01,-5.724427110696047594e-01,-4.258579401126972863e-01,-1.034247204259759023e+00,2.799280022362571341e-02
