-1.579748405253698529e+00,1.228671184094238367e+00,6.972714770942129547e+00,1.134117068431341968e+00,3.155545863132301676e+00,1.591911579023044698e+00,3.710994735788277765e+00,3.120512507345917896e+00,4.878319300431788186e+00,-2.819947353134324430e-01
-1.948934991871708711e+00,1.033137483194872308e+00,7.262938724170036053e+00,1.252545471928764309e+00,3.104075679275121402e+00,1.646151996941809470e+00,3.866467924249437083e+00,3.667140910282571831e+00,4.892654318015199344e+00,-2.471799840232757894e-01
-1.932958732452175976e+00,1.079012227841507965e+00,7.253683654801335479e+00,1.172042735888764398e+00,3.269615395435445215e+00,1.680126971006637548e+00,4.244214655013636595e+00,3.951849268347703337e+00,4.455046491775205730e+00,-5.891135801155793494e-01
-1.691155728519924573e+00,1.139919245826107375e+00,7.396587130292332724e+00,1.264842662540345497e+00,2.950301341334530481e+00,1.605108553567136553e+00,4.090756042815733906e+00,3.974571963676256203e+00,5.477977375987071795e+00,-6.066336961674743122e-01
-1.563659824015840805e+00,9.883139457431603381e-01,7.067169052562289444e+00,1.231320500406352991e+00,3.276905596867777604e+00,1.490667689837320786e+00,4.096968083982797992e+00,4.115575108762464573e+00,5.279838434708041817e+00,-5.447904490866957161e-01
-1.492383425156173615e+00,8.116242527897969961e-01,6.320301044130840040e+00,1.516545378498959984e+00,3.123415991282902038e+00,1.316297235963968859e+00,3.786447088794389071e+00,3.735034752611749553e+00,5.305042172052644389e+00,-2.417530270038801277e-01
-1.636931706272231501e+00,1.197680214987522529e+00,6.658232592350680434e+00,1.191225828752105809e+00,3.062592420715378072e+00,1.506814355899692925e+00,3.662527566198342743e+00,3.984924173699889494e+00,5.073045327783054503e+00,-6.865385018280845131e-01
-1.508542764347241327e+00,1.334127291101732338e+00,6.626739455252781852e+00,1.253658319087721740e+00,3.143169872814928212e+00,1.569322268343281923e+00,3.837320888024315479e+00,4.056839518001856604e+00,4.842644436789426798e+00,-4.643400518041338465e-01
-1.773170982806756779e+00,1.020229007293639523e+00,7.562946106812675318e+00,1.404617210688500428e+00,3.228444889898983927e+00,1.410897155932378411e+00,4.045416983379708675e+00,3.279211386460745725e+00,5.054291353230579098e+00,-4.146686204726184322e-01
-1.698638649706478709e+00,1.204595495450364151e+00,7.586152467758002338e+00,1.285261371047443646e+00,3.146444344527973058e+00,1.534209043688172569e+00,3.912910200678910932e+00,3.733350943390704835e+00,4.767929936093906917e+00,-5.602951646560856425e-01
-1.906546423800601797e+00,1.062134918961882946e+00,7.508899339318601207e+00,1.289275835859417629e+00,2.961273281709807748e+00,1.651051645593934580e+00,4.117435833407538048e+00,3.690205426642903852e+00,5.463549253977033615e+00,-4.743792371464254920e-01
-1.435067763770970117e+00,1.095427018821398590e+00,6.537320445074014330e+00,1.230637987589290328e+00,3.165097378626104074e+00,1.585509897070894514e+00,3.831107371342908241e+00,3.620385294669684839e+00,4.911557922380490382e+00,-6.086534013600524151e-01
-1.192982413985478995e+00,1.101342598278390428e+00,7.260698251865493447e+00,1.403122256360811893e+00,3.067627579656745151e+00,1.504850659768775190e+00,3.234026377108042638e+00,3.936212540745919863e+00,4.866608139014986456e+00,-5.109099963757592899e-01
-1.558029993377997968e+00,9.762833333855909235e-01,6.803055316785325601e+00,1.278937723181544861e+00,3.201252540741887476e+00,1.612844608124578416e+00,3.933618076643678574e+00,4.013406086129004180e+00,4.761644979913968179e+00,-5.485882182011945218e-01
-1.381149669788803713e+00,1.259579348926524345e+00,7.322388675266722657e+00,1.232041536206981869e+00,3.136340458044741375e+00,1.441314659624883809e+00,3.398052569652002752e+00,3.700158568521330515e+00,4.582919828629592907e+00,-3.649757334563410449e-01
-1.209597195573099526e+00,9.639056316987157924e-01,6.719526953611316245e+00,1.212250302366328913e+00,2.947611963569342297e+00,1.167453827587483062e+00,3.428529418611375057e+00,3.937676323633467312e+00,5.200049944733939888e+00,-6.227963954162416549e-01
-1.309720398649804274e+00,1.037173530095313545e+00,6.064464994258261576e+00,1.329183025358256831e+00,3.007194451527010592e+00,1.468858091179599423e+00,3.854280018775284589e+00,4.287187938034586310e+00,5.181135012018774688e+00,-2.520035214004636703e-01
-1.304525812714029342e+00,1.105124992992205124e+00,5.940931277701775315e+00,1.302588757820991150e+00,3.052549480548382821e+00,1.288547755362236646e+00,3.748884196274746117e+00,4.244762417119712694e+00,5.358217014009656332e+00,-2.267742312697742513e-01
-1.006049251450849447e+00,1.489947255460076558e+00,6.356134061688718973e+00,1.324193668202490404e+00,3.136384144791459772e+00,1.368808957694922501e+00,4.045657163143996371e+00,3.905407541310684572e+00,5.204789268324732987e+00,-3.629145207952200192e-01
-1.023081371746396684e+00,1.419980685366679651e+00,6.887300467947124361e+00,1.279648163867888266e+00,2.926118243866679958e+00,1.637978093860486872e+00,4.209531232080576224e+00,4.321649431069259251e+00,5.343184298496461260e+00,-4.183507145994302956e-01
-9.036705375854703348e-01,1.213854050515281946e+00,6.736754142185986893e+00,1.161389847635604156e+00,2.743309048484962709e+00,1.407537771447019637e+00,3.798267218940501344e+00,4.055378449509094985e+00,5.417403057811081446e+00,-1.416405442355832545e-01
-1.420444803952265467e+00,9.951388413622148654e-01,6.295336520810014491e+00,1.278800351692936044e+00,2.751726054174414848e+00,1.310589116042552016e+00,3.965145081279820349e+00,4.160448146117007084e+00,5.494471213151820521e+00,-1.736133922558851239e-01
-1.166020266292061791e+00,1.153748209296468374e+00,6.165091923017089748e+00,1.110830790168958249e+00,2.521504726074927483e+00,1.435703810975271111e+00,3.627134785979447607e+00,4.203934518749206539e+00,5.358284508917713573e+00,-2.381758175504911090e-01
-1.532885177714148117e+00,1.092665835082725634e+00,6.537638695355401097e+00,1.341534090417928038e+00,2.924812294000652013e+00,1.232901986554796991e+00,3.797449640729195330e+00,3.833489434332491008e+00,5.358220850678832470e+00,-2.793539335993420192e-01
-6.418537574473255347e-01,9.838727131161119077e-01,6.316707606769223382e+00,1.293612390168119575e+00,2.522816535531691606e+00,1.325077116472267669e+00,3.262742389138295618e+00,3.688283255772645042e+00,4.873691370029844094e+00,-2.461384963453645547e-01
-1.086497938299062938e+00,9.121355677812017504e-01,6.140452703540576707e+00,1.137600068892593352e+00,2.713192457591675044e+00,1.149464838052061566e+00,3.419599212863805526e+00,3.702602793838449369e+00,5.345817695953976489e+00,1.021726923126919928e-01
-1.167498853536527381e+00,1.056880826959337938e+00,6.238634440675058457e+00,1.080710950603169573e+00,2.871309797041581735e+00,1.311900915308029880e+00,3.609969806854673280e+00,3.607606201743922547e+00,5.077755472899939448e+00,-1.685495366756679658e-01
-1.188646223014053316e+00,5.571692280103686112e-01,6.073863144478254483e+00,1.213010253318757448e+00,2.399211559700638929e+00,1.284563030193397015e+00,3.848985826498026341e+00,3.439872966557868672e+00,4.988750053632079684e+00,2.394191979712090301e-02
-1.446003626952701904e+00,1.088433259118227969e+00,5.736715243000382713e+00,1.367266112081673590e+00,2.869135985709252434e+00,1.357202916195751285e+00,3.737696536032840910e+00,3.521263734912974730e+00,4.750599904375679472e+00,-2.530257283217340891e-01
-1.113459439642052295e+00,1.620436546188465776e+00,5.673159473843805145e+00,1.224594882930243100e+00,2.582332023234461982e+00,1.574373782995929894e+00,3.439276337950532003e+00,3.629512571657287801e+00,4.879639465134181897e+00,-1.459414139501022945e-01
-1.256727806518764368e+00,1.626784145410286930e+00,5.887404476651055596e+00,1.167751070603403107e+00,2.757050876427038499e+00,1.580614604463435491e+00,3.227170240440978333e+00,3.361080064913850585e+00,5.352172224418652036e+00,-1.868764116725836200e-01
-8.004055723641179121e-01,1.423899398200885180e+00,6.069586866785533275e+00,1.298623684784887988e+00,2.644920856778581797e+00,1.671308559463645871e+00,3.491463013346737476e+00,3.541014385511016993e+00,4.800269688567815329e+00,-3.066512618818340030e-02
-1.271521088474645289e+00,1.324826475927928016e+00,5.594957118932465612e+00,1.277807202342968740e+00,2.390906423123488889e+00,1.535383892536944295e+00,4.021559963570896734e+00,3.618330256340052564e+00,4.711100996044917721e+00,-3.600750909754846241e-02
-6.546935627275369818e-01,1.053177339236743393e+00,5.541262562596564578e+00,1.294184359773303594e+00,2.528160711005461803e+00,1.886161230054279825e+00,3.756171454851755520e+00,3.333403013445761509e+00,4.588575467644815831e+00,-1.776126225435297190e-01
-9.383631536746759316e-01,1.377125441217924129e+00,6.050283416656858648e+00,1.174733405303330702e+00,2.568816806798166041e+00,1.559146323402899048e+00,3.554477880609749452e+00,3.402087697355153928e+00,5.090935255194119158e+00,-1.590957566310706728e-01
-8.680879330836264174e-01,1.377987769547570629e+00,5.277372524598321846e+00,1.264900785160968821e+00,2.665260665977355448e+00,1.510311348932904307e+00,3.312860853835260411e+00,3.055064808136531695e+00,5.004116236065811130e+00,1.727821340669213335e-01
-8.473109572336090523e-01,1.251403713904255310e+00,5.286250852911011933e+00,1.169832150845675489e+00,2.749946453147136705e+00,1.424013723550689559e+00,3.529561968510757097e+00,3.419349742248785518e+00,5.073674773409556416e+00,1.599279823307273585e-01
-1.247248481156377320e+00,1.175734958308636724e+00,5.341779541529840358e+00,1.337561513863522844e+00,2.726712507886743797e+00,1.573364819273272985e+00,3.502513703027906988e+00,3.363546699791451822e+00,5.306214180680466797e+00,8.006487870082468206e-02
-9.884298657277907907e-01,1.183554738000736517e+00,5.299045210308457321e+00,1.232158285012417531e+00,2.620515670354723881e+00,1.358480831246552611e+00,3.155737183229089027e+00,3.345583932591540410e+00,5.098443928297383465e+00,1.656153866198977198e-01
-1.020244759125235490e+00,1.184258669922876317e+00,5.718309980783102375e+00,1.220247583562530380e+00,2.682784934134477162e+00,1.776185151430531572e+00,3.341550250415335821e+00,3.296552286804485199e+00,4.917853056492692332e+00,1.413075419197373783e-01
-1.153824707170667985e+00,1.456384066353188178e+00,5.127001199881922489e+00,1.167803984408075202e+00,2.710884304815710077e+00,1.794414213205032249e+00,3.464207343712795151e+00,3.214034461430096634e+00,4.983974923383137856e+00,4.289592703211213554e-01
-1.326771055641180475e+00,1.072134840525638566e+00,5.211474950487238189e+00,1.252348778879538660e+00,2.673636360121617983e+00,1.760361803950820425e+00,3.273441091347006449e+00,3.267087764117099002e+00,4.917449667332142837e+00,2.897714551294108265e-01
-1.233612057354225744e+00,1.400314227587275973e+00,5.263876092204538892e+00,1.210962567230196463e+00,3.018899675288618578e+00,1.916436203207568134e+00,3.202678479382676358e+00,3.422808638406563908e+00,5.352505620951763632e+00,9.645930139227809619e-02
-1.398976186469278460e+00,1.754531605107960024e+00,5.237869658855963451e+00,1.189858450471679374e+00,2.732605944248744034e+00,2.031803277638284833e+00,3.388778352077828515e+00,3.363196815280180552e+00,5.304753749303858790e+00,3.433696703661153204e-01
-6.522952303634923510e-01,1.586012658430340672e+00,4.725498954663129858e+00,1.346147285720489695e+00,2.827931519753972722e+00,2.163871504415897817e+00,3.015151659752689284e+00,3.356315503792183463e+00,5.360285001084577949e+00,1.890924439887951003e-01
-7.428393515476110487e-01,1.682662731473951068e+00,5.156105112526915946e+00,1.372759126797373108e+00,2.782225114699417468e+00,1.735013295634487029e+00,3.752453578733459860e+00,3.280294175239772958e+00,5.454929891236798056e+00,2.121133762903799624e-01
-8.560240008974724368e-01,1.171343479391500741e+00,5.189089844133960128e+00,1.408236911634803246e+00,3.008005499293123108e+00,2.025953030551127299e+00,3.456476981418529881e+00,3.184774845255395448e+00,5.183032809488533843e+00,2.289060666474362904e-01
-1.167363390148388191e+00,1.991090633213649319e+00,5.810563469405832571e+00,1.320399634352680041e+00,3.022353843872794155e+00,2.009090233109443346e+00,3.377663789914540082e+00,3.000835913589659398e+00,5.078857478050275986e+00,2.058304354950268866e-02
-1.003963327866173039e+00,1.594495832838237037e+00,5.276665879813782212e+00,1.301869235646030409e+00,2.573002421557620156e+00,1.838688731875170568e+00,3.340950642714571650e+00,3.385884246652624441e+00,5.162579928848616717e+00,9.741299645777923288e-02
-1.101785438935181549e+00,1.589038779871116525e+00,5.521425056037283952e+00,1.406382811425422208e+00,2.685731781964174836e+00,1.870005879118183278e+00,3.706725644098767702e+00,3.212993844570567248e+00,5.276610188387417466e+00,5.575585449886499845e-02
-8.446816779543993015e-01,1.978421069048810876e+00,5.823318671968109150e+00,1.331369724888381789e+00,2.492279087396472192e+00,1.583422522781497532e+00,3.631415557639024794e+00,3.119405514974737059e+00,5.235205924743180361e+00,-1.316426815776299275e-01
-1.249517278075162441e+00,1.943221185304692789e+00,5.510340495204576250e+00,1.286873294577983273e+00,2.817848552566984299e+00,1.801804193647543961e+00,3.394762098763179914e+00,3.298893012701952010e+00,5.159969968254894290e+00,3.286587028000376165e-02
-1.451134531389622673e+00,2.007491098185250955e+00,5.564497187598229644e+00,1.214800364532811150e+00,2.488665902977756694e+00,1.881631413433093147e+00,3.328628853800378096e+00,3.200079855609945234e+00,5.578012047347661095e+00,8.318862215675126848e-02
-1.151859144588639694e+00,1.724224882354812083e+00,5.343413162371144054e+00,1.239361625361892205e+00,2.971088220074603825e+00,2.091672960344323595e+00,3.575996626756308583e+00,3.221176459241240408e+00,5.491321273299961447e+00,1.138115434536004500e-01
-1.354239266719056367e+00,1.705112622492711560e+00,5.293137889788629202e+00,1.289434530946215185e+00,2.707983621230159343e+00,1.650202611174990119e+00,3.966078092754399709e+00,3.383170571671029414e+00,5.415936247272651549e+00,-6.739500501117934306e-03
-1.645319475901599660e+00,1.892257655695108065e+00,5.320457699230097148e+00,1.169873250939429177e+00,2.865011953189651628e+00,1.704169150917559827e+00,3.387451066737118044e+00,3.252680108129065495e+00,5.685978620853413545e+00,-2.156293951123449126e-01
-9.762293017564265263e-01,1.723400693058986244e+00,5.192458310743917060e+00,1.273097340813295730e+00,2.963250859352045463e+00,1.608806179077386433e+00,3.307640092484167127e+00,3.369127469420905907e+00,5.562945989894315879e+00,-3.285920157290125321e-01
-1.390577560061329265e+00,1.562493427369921362e+00,5.594555632584803817e+00,1.388490042602536167e+00,2.835717353091098847e+00,1.799805037107312877e+00,3.588608345481349104e+00,3.234529858718407702e+00,5.299313791743625046e+00,-2.945558571845414697e-01
-1.522933885214374339e+00,2.090733923933898897e+00,5.416095237784039895e+00,1.263035271322991315e+00,2.667002951303113267e+00,1.886167764000548086e+00,3.820176797344266628e+00,2.912040902380769403e+00,5.231018809689294891e+00,-2.108393981105285420e-01
-1.184211816902405179e+00,1.911722756601329953e+00,5.837990459568686674e+00,1.173965004666319700e+00,2.756429435077235368e+00,1.616809715132283554e+00,3.613776223945382782e+00,3.334704584471364974e+00,5.768750810462120349e+00,-2.582423009607659470e-01
-1.324639753611116966e+00,1.711767252766303704e+00,5.820428710830233499e+00,1.186896055877580292e+00,2.920182077046369340e+00,1.640250410708099515e+00,4.031492674088553940e+00,3.273150692024884734e+00,5.607265626879812004e+00,-1.921960449234916268e-01
-1.892577880198619056e+00,1.410787844658358603e+00,5.992865594660550244e+00,1.077721975769512675e+00,2.780985519755955426e+00,1.740901790716597564e+00,3.733591808165441783e+00,2.936075939600460316e+00,5.454995084824245666e+00,-6.807872938771784010e-01
-1.345167110985495462e+00,1.863466483712086674e+00,5.109357260561544045e+00,1.141608235238851243e+00,2.760353358928598677e+00,1.577954396291469052e+00,3.570819618878136037e+00,3.289720217936560331e+00,5.491339887195573866e+00,-6.350591825136335800e-01
-1.651184707942623842e+00,2.034981944229167006e+00,5.580994434496625800e+00,1.056685648829355006e+00,2.746186961822683958e+00,1.377524620518268517e+00,2.962217316828221758e+00,3.367214968741278902e+00,4.947209686555012809e+00,-3.610226480043368102e-01
-1.378352972782299624e+00,1.439570646377441365e+00,5.503126173813350341e+00,1.108514118123235637e+00,2.735523245145447646e+00,1.572653781581841992e+00,3.330435895606057350e+00,3.409702855283844425e+00,4.794257353956832723e+00,-4.296256370686535320e-01
-1.316360425134985412e+00,1.553611807162932568e+00,5.115687155624961235e+00,1.012139842110619581e+00,2.696966198452495078e+00,1.491480823629001584e+00,3.343134137918607696e+00,3.851465490195988384e+00,5.232637078142420073e+00,-5.318773248522310482e-01
-1.316450894816274975e+00,1.539003208099207987e+00,5.254813869431156803e+00,9.853136221521212601e-01,2.723853313254134267e+00,1.403060173490208840e+00,3.373061556282459073e+00,3.459095910102165661e+00,5.451546529873204427e+00,-4.892518115188493333e-01
-1.127425731756054983e+00,2.047266934283884066e+00,5.661023897125263105e+00,1.178512823603448334e+00,2.803018224639234113e+00,1.288569922141124202e+00,3.632881618831097281e+00,3.574786114493450295e+00,5.181951979450071022e+00,-3.309605997900055829e-01
-1.288535839303708741e+00,2.039018556189927445e+00,5.121516812218548154e+00,1.103181354522466240e+00,3.096957369734560928e+00,1.296876918739664930e+00,3.696018246371527649e+00,3.769555859463473269e+00,5.376223408739326359e+00,-3.380413143479861215e-01
-1.089771971043279830e+00,1.900612757006077125e+00,5.435010793972843146e+00,9.900938028277053160e-01,2.767990169061822492e+00,1.263904080040320954e+00,3.297395713501620751e+00,3.903657938706259323e+00,5.100666099327215264e+00,-6.177258552617559406e-01
-1.211578510171051004e+00,1.751084553424957946e+00,5.388705551903376190e+00,1.141160557518073437e+00,2.778524274288387996e+00,1.404032718585463080e+00,3.019210905069758422e+00,3.542530713479622229e+00,5.758078892792022785e+00,-5.929567533040969174e-01
-1.092314258203788579e+00,1.962406490855090002e+00,5.519639478271466615e+00,1.045578987358634304e+00,3.367740052387906413e+00,1.665283555420678407e+00,3.128864665732002059e+00,3.187649298143417465e+00,5.032613394297460019e+00,-3.316512509740263681e-01
-7.540962271018916141e-01,2.207088863054059047e+00,5.250038741134730458e+00,1.027135592254611485e+00,2.846889766288312806e+00,1.697753580892820358e+00,3.429074696718828363e+00,3.098438472079892758e+00,5.186604142090497582e+00,-2.112573187871595870e-01
-9.004844590763814161e-01,2.303595107115110174e+00,5.437513983036420306e+00,1.103792902492638728e+00,3.540673661416948725e+00,1.551330505889209066e+00,3.332945329164878068e+00,3.668323053160987612e+00,4.682105335733895757e+00,-1.386833927640997999e-01
-9.427864670592018825e-01,2.117510990907844448e+00,5.686447637003373856e+00,1.140605573009739304e+00,3.042460966844855896e+00,1.515696803884080790e+00,3.078013681178771499e+00,3.334993543605802024e+00,4.682641840595094251e+00,-2.007415561200536214e-01
-1.199259857561719489e+00,2.136328694249524318e+00,5.380779028071815517e+00,1.147070520337285071e+00,2.857935186513655967e+00,1.754249893720249531e+00,3.444315626469239611e+00,3.347243905048009616e+00,5.187816897192604415e+00,-3.699953894461847081e-01
-8.600100093404070556e-01,2.142750090139442509e+00,5.166844853439915397e+00,9.031836212345021320e-01,2.791982170068228353e+00,1.693787373103675220e+00,3.118102317682043267e+00,3.001436209095412533e+00,5.214767465219223297e+00,-3.770441053439972379e-01
-9.398390649748367132e-01,1.840428007354276918e+00,5.066448686706972460e+00,1.017139691873896190e+00,3.052326848220890732e+00,1.645085761429944782e+00,3.077193977532486358e+00,3.251928813033464039e+00,4.991937845334245338e+00,-2.212793759214108924e-01
-8.675947036620339503e-01,2.349968355256099706e+00,5.375803940683581139e+00,9.067691631804631891e-01,2.877615921807688881e+00,1.500829195340067201e+00,3.427481400428770808e+00,3.446348397074961767e+00,5.250300809771187183e+00,-3.451665226486979599e-01
-9.068095527626982566e-01,2.028258147294421221e+00,5.328199237177591030e+00,8.654856998984213901e-01,3.055720733906650999e+00,1.652241490726837458e+00,3.357331351846536194e+00,3.151033475757027524e+00,4.918554553118456241e+00,-2.697667235151051113e-01
-9.908512741872161911e-01,1.931949085516528886e+00,5.358450828547688616e+00,8.328340102659306243e-01,2.498388100250152899e+00,1.610802343100054879e+00,3.071368204777729538e+00,3.502156926194855746e+00,4.950157350791458022e+00,-5.454089461585289733e-01
-5.867499951800234648e-01,1.794512938810971292e+00,5.645449089231265205e+00,7.812921638474318309e-01,2.935895964535959024e+00,1.956507820594772351e+00,2.921788707214031611e+00,3.481991480291038776e+00,5.192283560892268390e+00,-3.988362452828335680e-01
-1.135913728242988530e+00,2.123209193698861519e+00,5.829527724259584431e+00,7.288259914444937815e-01,2.911803661435244273e+00,1.720052200359577288e+00,3.300378385551575366e+00,3.416140404868375224e+00,5.015140144116872811e+00,-3.850260148924147252e-01
-1.093449713141648960e+00,1.868615986672220064e+00,4.949152360768490411e+00,7.901432024763916928e-01,2.936796739116388277e+00,1.529452127197207689e+00,3.163883609380627515e+00,3.334377334528388914e+00,4.532884424947610569e+00,-1.728628599444097524e-01
-6.370511293677196818e-01,2.375931127116481800e+00,5.064733631852258000e+00,7.506942709691627469e-01,2.865443564886971828e+00,1.636233168718801201e+00,3.042188309479231911e+00,3.365824458564003141e+00,4.768863411045430212e+00,-5.116136886951863083e-01
-7.831974038676015049e-01,1.851460718936587702e+00,4.792855870564230791e+00,6.589646239913456993e-01,2.896123078767898207e+00,1.498591959328897438e+00,3.085746786092116167e+00,3.212064634654089978e+00,5.064929736308978470e+00,-2.603247063429456887e-01
-6.465389710499902520e-01,2.301538558155191261e+00,4.714144736979555717e+00,9.072145207736986849e-01,2.765775379352913621e+00,1.836635385262390674e+00,3.609416401585069600e+00,3.442599869634480392e+00,4.829499872004490157e+00,-3.959500511997315897e-02
-1.696247992161170615e-02,2.096045891797976068e+00,4.791780873294031018e+00,7.772072817016765223e-01,2.925197329533759660e+00,1.386915383036058103e+00,3.180979355008110687e+00,3.443740078029188467e+00,4.694027981851285780e+00,-8.592883767032644116e-02
-3.233285941020698218e-01,2.055973805558346079e+00,5.066384646735802910e+00,8.966606756000041756e-01,2.614171649154762189e+00,1.894110111488479742e+00,3.170855406615984862e+00,3.495701866080294096e+00,4.802178220557903110e+00,-2.247651098792726732e-01
-2.420620836680371646e-01,2.004164170324484573e+00,5.000218216001314886e+00,9.287784627117395830e-01,3.128868241242381831e+00,1.898327858827649095e+00,3.268109413606569369e+00,3.497870050732635683e+00,4.819257990031526440e+00,-2.423867607074350339e-01
-5.567900850241493949e-01,2.005806849340234788e+00,5.214011986001585441e+00,8.024868700334862881e-01,3.026582217518113627e+00,1.794580564079383933e+00,3.200325615696274273e+00,3.399576850376765602e+00,4.521449262872472730e+00,-1.260696697977270464e-01
-1.002360352048035974e+00,2.231622099864043918e+00,5.055848128403503949e+00,9.604679733408005848e-01,2.685753237426430129e+00,1.801073167634312133e+00,3.198755975096541526e+00,3.448124414637637525e+00,4.508436992542253385e+00,-9.263523907153281556e-02
-6.358752473091686674e-01,1.974261414774564294e+00,5.449727708735720988e+00,8.990251016718966426e-01,2.672902511279765303e+00,2.072308416747917104e+00,3.251567269863514298e+00,3.630351041530314404e+00,4.473925660771195467e+00,-2.393733685332666283e-02
-8.630394084799983823e-01,1.903374178398479888e+00,5.051552176653949289e+00,7.998678483502773551e-01,3.045889690775440251e+00,1.765448629078958831e+00,3.481936246978176275e+00,3.481229936205672892e+00,4.425899420362794601e+00,5.532575139388584695e-02
-5.060140674634943103e-01,1.725490681306837359e+00,4.771595801593049302e+00,9.047089426303088766e-01,2.840208293108628101e+00,1.594957576458551518e+00,3.463874242609876308e+00,3.510043907842372857e+00,4.020349355509567957e+00,-2.709475170342519057e-01
-9.228299169582268036e-01,2.067549210518227376e+00,5.110985477425392887e+00,7.725812740150893587e-01,2.687095363252150371e+00,1.797475276392915156e+00,3.366020814416967433e+00,3.182282778212616847e+00,4.161754069839664005e+00,-1.069914330233245892e-02
-8.023478569461963694e-01,2.192204687298174193e+00,4.708398697880746830e+00,8.633310212432983022e-01,2.817231258982160202e+00,1.757926711855756663e+00,3.445166408361566290e+00,3.478289834416222526e+00,3.827909321325324132e+00,-1.630141869599990301e-01
-5.882971538540568979e-01,2.090483546943592508e+00,4.602494424437958642e+00,8.955485089624928285e-01,2.478216813289112697e+00,1.546830000646695291e+00,3.286788577973194680e+00,3.728752476347290568e+00,4.110286166851201628e+00,4.687616811112382820e-02
