-1.014827440082915810e+00,7.582353780070989480e-01,2.031843975103394540e-01,-1.435202030250206928e-01,-3.371744184224094720e-01,-2.605626408198643773e+00,-1.664003678692064780e-01,-8.464229351557425174e-01,5.462649619462970341e-01,-1.168308441666217945e+00,-4.335294017161026026e-01,-5.269736770375484936e-01,-1.707406484979132388e+00,-2.803763889564189205e-01,-3.807616588004195668e-01,4.368395995643234997e-01,-2.770660434880302114e-01,2.143398628698876540e-01,-2.186064336077136461e-01,-6.457576106057398568e-03,-5.903690015811069447e-01,1.416237171403011974e-02,-5.593307530177241693e-01,-2.526243901098895739e-01,-9.768340504026926108e-02,1.132437126051227372e+00,-4.127728436165630788e-01,-2.044867604801602567e+00,3.717660710423097425e-01,-3.917211423691158156e-02,1.011558119615092011e+00,-8.981316143861320933e-01,2.198965511217448321e-01,-1.869610972571671970e-01,-5.647933244039363143e-02,-5.760994725257154725e-01,1.084667416975016729e-01,-1.103963100514824935e+00,-1.059127357084431065e+00,2.128913393143576638e-01,3.102809581960154772e-01,-3.168389939593477589e+00,-6.875067257949680766e-01,-9.130012575155928012e-01,-6.498346367399414625e-01,-1.758565895863516415e-01,-6.924983615680517790e-01,-2.644988880334946946e-01,-8.076433161060756483e-01,-1.367925811565271932e+00,-1.835684094180552339e+00,6.689965317358262942e-01,3.338812737084722038e-01,-3.486077254903410250e-01,2.183810854679402447e-01,1.892643266451039807e-01,-1.046634568098279594e+00,1.845797591461074971e-01,-6.395973863007703430e-01,-6.499114554590493253e-02,-6.154090244553774847e-01,2.410638608901324587e-01,-3.599415325072741756e-01,1.459387415894488824e-02,1.276338724598347074e-01,-2.761134824968163759e+00,5.471845493689819762e-02,5.888426114614182527e-01,-8.718813123768859308e-01,6.248531715564058509e-01,-3.378279164970263704e-01,-9.566164851502739763e-01,-1.145165769088754670e+00,-4.230764996052923110e-01,-1.618620397551693735e+00,2.947364027870334469e-01,-1.810951328194038701e-01,-4.570189439413788191e-01,-6.683097538528810777e-02,-1.230363085115460109e-01,-6.688739105889054959e-02,-8.927119341784930939e-02,-1.453128243077130177e+00,9.765188216974071689e-02,4.477314575389439444e-01,-1.744031291152772778e-01,7.837690703001973791e-01,-3.494100764156752303e-01,-1.131396799960401545e+00,2.692415968155515427e-01,2.048472901422087045e-01,1.387831555484833057e-01,-5.496932446264118921e-01,5.712687450989799992e-02,-6.379329822966646191e-01,1.500301774681105094e-01,-3.151909458250699014e+00,-4.614741617039359589e-01,1.822951781456412457e+00,-4.068497185234336011e-01
-1.012872942294899659e+00,6.926469561373711503e-01,1.905663487227169939e-01,-1.475012290175329310e-01,-3.481728377817429609e-01,-2.985692037561254342e+00,-1.821135251227878338e-01,-9.140990438698315401e-01,5.908776417966965511e-01,-9.832748744265877860e-01,-4.176049059062573732e-01,-1.741111580145501547e-01,-1.959213305492454760e+00,-4.035771886720623813e-01,-3.905365521015526920e-01,5.084150332271806239e-01,-2.767867328383820102e-01,1.582334183473573797e-01,-1.176516969709004712e-01,1.778850443854326779e-02,-6.426197898730655611e-01,5.066217726080124439e-03,-2.716010553476115308e-01,-2.584537888678559714e-01,-3.039387779237964771e-02,1.112019268090923330e+00,-5.887371093074839079e-01,-2.764268139508236466e+00,2.649453223865650964e-01,3.253992100832964196e-03,8.874375445334351520e-01,-7.446968049385626065e-01,2.446764515592417255e-01,-1.995150177520509660e-01,1.372517595467581675e-03,-4.484318185524247546e-01,1.226337817390499019e-01,-9.658013280434865067e-01,-9.924012849960071048e-01,2.074569814257567757e-01,2.610006371690624660e-01,-2.516031519850007392e+00,-8.231552334739000720e-01,-8.703307081973781223e-01,-6.658669531481731241e-01,-1.899119450720142543e-01,-6.309253875543264778e-01,-3.204209421946592196e-01,-7.691514954940537052e-01,-1.394308173381703542e+00,-1.722501021131216836e+00,6.781474908219369269e-01,4.332304238144523145e-01,-4.100819778964652773e-01,1.885474160501975360e-01,1.085733281872384159e-01,-1.072089358748395282e+00,2.434250323917135084e-01,-7.015720052717779875e-01,-1.261428680470566832e-01,-6.816821006370451519e-01,5.210303562068202554e-02,-3.295744403042224491e-01,1.766694932564496839e-03,1.738978616390271237e-01,-2.625614921549104697e+00,4.242201540293016881e-02,6.192903024756351016e-01,-1.011517109678138571e+00,5.617204527073098586e-01,-3.284469892660344392e-01,-9.470150272331692154e-01,-1.177355504560387400e+00,-4.301880411008342509e-01,-2.236465906998078790e+00,2.301580203654987611e-01,-2.083095329159993792e-01,-2.957825051033003416e-01,5.674817208149128545e-02,-1.319743282344195967e-01,1.823447605753975020e-02,-8.075178693024817611e-02,-1.302204143961501526e+00,6.216055598400654914e-02,3.209277191005792673e-01,-2.057108643152905647e-01,8.639580657569422284e-01,-3.512383754613803144e-01,-1.250507456798388706e+00,2.462899944914602735e-01,2.740150482065013549e-01,-5.861753441690020772e-02,-6.082473463084975274e-01,3.750390091434287893e-02,-4.162113974494706659e-01,2.147864651284648596e-01,-3.341044554384276832e+00,-8.895477840967455085e-01,1.779281859581635539e+00,-3.630264285273163138e-01
-1.091955639931762923e+00,6.900999775420857407e-01,2.111086495622665760e-01,-1.508014784308944756e-01,-3.543147711413878742e-01,-2.948256027483070696e+00,-1.739426110368102463e-01,-1.116444625049554551e+00,5.495432948426666186e-01,-9.849038192195013197e-01,-4.679264416842849328e-01,-1.189328812307129946e-01,-1.892216375885643398e+00,-4.362325554036411979e-01,-4.729598497815297176e-01,6.214327400529470191e-01,-3.576546088674013579e-01,2.121895806445883992e-01,-1.287723038067191961e-01,9.724673537470446272e-03,-7.840686452607081858e-01,-1.217636729620127922e-02,-2.810950516978382163e-01,-1.955782915069518846e-01,-3.401379293985559715e-02,1.521184722975463366e+00,-5.868428451055337502e-01,-2.601748237636116734e+00,2.622156771928059737e-01,-2.803883385195718447e-02,7.464329669720062288e-01,-7.225083081379363170e-01,1.290445548193855929e-01,-2.252377487785137689e-01,2.134952939588860565e-02,-4.482441560510169731e-01,1.239303378510228371e-01,-9.639284836445901616e-01,-1.128870472366816147e+00,2.084553075910463571e-01,2.563464601249018648e-01,-2.395400389313528500e+00,-9.536023199948542306e-01,-9.674178313988778255e-01,-6.676848368176803161e-01,-2.625743944470900204e-01,-5.500850768957368242e-01,-2.602644449720666886e-01,-6.466459758221498877e-01,-1.422215169600149043e+00,-1.647600317688421967e+00,6.212497044914746525e-01,4.025008955069203642e-01,-4.110227100617349638e-01,1.782464443425809397e-01,1.098953037843008740e-01,-8.034823549395053721e-01,1.764959727461598016e-01,-7.822202209369348846e-01,-1.234191384819153525e-01,-7.854991640642668971e-01,-1.510749365847585679e-02,-3.330579090854744462e-01,7.154785775247311103e-03,1.774172714872241374e-01,-2.826940177350066197e+00,5.404055799688861628e-02,4.919442953632598425e-01,-1.139694810050550178e+00,6.232763774367419130e-01,-6.391748562884910223e-01,-9.688087608618798363e-01,-1.206773805014064394e+00,-4.276880173999992873e-01,-2.370180426473849078e+00,2.195538308120746074e-01,-2.629336480642165963e-01,-2.590153933246101547e-01,1.683697912417811970e-01,-4.237056169922673310e-02,-1.610379209698920011e-02,6.334557973067395098e-02,-1.318157768256602580e+00,7.395800021706730454e-02,3.722434179681988198e-01,-2.287428417029991889e-01,8.068397873782169327e-01,-3.885707088329162229e-01,-1.172754405558013246e+00,2.362433659102294026e-01,2.245496421281044375e-01,-1.710130949245058929e-01,-3.996082843169352916e-01,1.577049665943777712e-02,-4.200862437257244508e-01,1.706500871116146678e-01,-2.942547038372260726e+00,-1.027295707346360665e+00,1.896097704845524756e+00,-3.259638755093305362e-01
-9.834314346782127014e-01,8.520001598796772546e-01,2.178207312377717919e-01,-1.375950917175965960e-01,-2.664522606217483158e-01,-2.968486394059646205e+00,-1.493326738570654733e-01,-6.228313300649616080e-01,5.572142969568414372e-01,-8.997221592715591854e-01,-4.744302200038992279e-01,-1.496862126597024445e-01,-2.041772076406145775e+00,-4.302465586011492982e-01,-4.277901931694817472e-01,5.227679398550315604e-01,-3.583696273807796540e-01,1.825183824212981976e-01,-1.101835466233793692e-01,1.054264592249670729e-02,-5.761774167472787367e-01,-1.643492154692432483e-01,-3.209113233079019523e-01,-1.438288335405953633e-01,-6.373643101129372601e-02,1.337725200805466752e+00,-6.549381911862562911e-01,-2.653359707115574118e+00,6.639666223865126060e-02,-9.783773406204568368e-02,6.590282886347640368e-01,-6.246939539147859932e-01,9.003004613376552889e-02,-2.363379085168438587e-01,4.202588429698211892e-02,-3.936727129033718020e-01,5.679943791891904625e-02,-7.401455917959632869e-01,-1.101150821852193706e+00,2.184450486824425219e-01,2.586445737313439186e-01,-2.604041866568296282e+00,-8.663897692357216407e-01,-9.769497685386479002e-01,-7.102722969094267258e-01,-3.051406337548860370e-01,-4.472970551074156309e-01,-1.631527996314847129e-01,-5.680052124647617662e-01,-1.417936154470652799e+00,-1.708210081933040358e+00,5.682785804931897999e-01,2.198159158271398850e-01,-5.176723253173783901e-01,1.752844497991580264e-01,1.665349724833098399e-01,-9.650351075507795917e-01,2.177885355198625195e-01,-9.088111305036027376e-01,-1.263527884954927516e-01,-7.421064265766098567e-01,-2.653580807610647629e-02,-6.027375777244883270e-01,7.001178632474406444e-03,2.240261946034024787e-01,-2.941506994130085761e+00,4.600209445419478627e-02,2.181965159646717112e-01,-1.054129257283474619e+00,6.511159079615764789e-01,-7.335411930720678875e-01,-9.431118819516211005e-01,-1.151400084932368229e+00,-5.364282464044605181e-01,-2.261419715765071281e+00,2.463683969396953111e-01,-3.102521570605671908e-01,-2.978229037143056979e-01,-1.002769200856109100e+00,-1.659480048257089835e-01,-2.654730324245693773e-02,5.067368716401610129e-02,-1.497093477749666945e+00,5.584420042247434379e-02,1.951170253716260627e-01,-2.494765057263044206e-01,8.633857698455097429e-01,-4.474379949278563529e-01,-9.471164490383999768e-01,2.311454930180664724e-01,2.767252554485580829e-01,-1.064540744012287821e-01,-5.256376362346262265e-01,9.260640555991961342e-03,-3.647745378765162583e-01,1.634579021308469604e-01,-3.081745931481596479e+00,-8.771323733127129874e-01,1.837533571370608909e+00,-2.731173464816230578e-01
-9.555940662744594194e-01,7.985480728425120578e-01,2.308868174948571772e-01,-1.296079102301362640e-01,-2.475979796675574218e-01,-2.658659391771820424e+00,-1.582853029235547493e-01,-7.577711219908708218e-01,6.529101358550634115e-01,-9.569459310515550099e-01,-4.400983495475911944e-01,-1.849551732190240216e-01,-1.978376914249931673e+00,-7.867139974069321529e-01,-3.565634572878987330e-01,3.921499375429909340e-01,-4.251421762611333754e-01,2.067507433249048399e-01,7.752930843376561187e-02,-1.793927018898909542e-02,-4.353133940462224905e-01,-2.126283284074492741e-01,-3.604699278263098217e-01,-1.173045270377157667e-01,3.452826449535470466e-02,1.281592190903695139e+00,-1.477596255884036758e+00,-2.509967846471099939e+00,-4.992528122902728516e-02,-8.136441627544460653e-02,6.679576531219689750e-01,-6.090016398936364261e-01,8.092388049799648098e-02,-3.204539585571797855e-01,4.655889536611543256e-02,-4.547352623990559284e-01,2.887384592686395024e-01,-8.384948246689452045e-01,-1.092266259490876301e+00,2.120864153915681671e-01,2.964376383353375388e-01,-1.979624684398593626e+00,-7.987845218046352169e-01,-1.108873567115834513e+00,-8.102167369730147728e-01,-2.919855328439059372e-01,-4.520505084562010389e-01,-1.710194540928797191e-01,-6.036244039685171314e-01,-1.515905933223895108e+00,-1.681098016541425988e+00,5.862820135936356314e-01,1.007577816235418311e+00,-4.481158626524767152e-01,1.698844898035722362e-01,1.693877393795290842e-01,-8.959551140787653800e-01,1.885634367069061734e-01,-6.981251583726260090e-01,-2.151107156987965285e-01,-7.768751527525507017e-01,-3.396492568278786095e-03,-5.992381708032574750e-01,4.838302949858513946e-02,2.723533772875603165e-01,-2.946446725632691166e+00,2.399279477481747191e-02,2.163478715537864860e-01,-1.072021724954823174e+00,7.644226469792136935e-01,-7.011369429202427561e-01,-1.048732294210744209e+00,-1.163138770261924915e+00,-5.575293812204333843e-01,-2.507180034766053556e+00,2.371260128195855355e-01,-2.626565492140109370e-01,-3.194216833928718025e-01,-8.034688288880051932e-01,-1.450158872620653794e-01,-3.820130401002588827e-02,3.800331314310345654e-02,-1.375929459069681560e+00,7.591228014479428632e-02,1.946930983361201961e-01,-2.269654534996430884e-01,9.174713599447459345e-01,-3.930037358524831603e-01,-8.367789648509090794e-01,2.171555509581272747e-01,2.410823863881851603e-01,-1.306004488809842101e-01,-4.618595732602112092e-01,5.657974274668278736e-02,-3.637173356177851868e-01,1.655102831298710941e-01,-2.941036674914550453e+00,-7.534312044186143309e-01,1.706518782342472562e+00,-2.616624083364188502e-01
-9.418951335081217069e-01,7.688218178488431809e-01,2.219583660381169721e-01,-1.160513247026194461e-01,-2.463452378646598384e-01,-2.973010044161208842e+00,-1.494669852451135927e-01,-5.247747629360569599e-01,7.378051349220965394e-01,-9.787205154876996716e-01,-4.422074914746267904e-01,-2.128410601756857978e-01,-1.826439529787728500e+00,-7.545844948138797914e-01,-4.470560655920204907e-01,2.862176493349506412e-01,-4.616586368355974357e-01,2.895977763923557324e-01,9.097836323758140553e-02,-1.707007600253124258e-02,-3.962590741799207894e-01,-2.459984901671165292e-01,-4.038547657463071872e-01,-1.403142560299977526e-01,6.455178293177746274e-02,1.184135473255281124e+00,-1.413193673910371650e+00,-2.600866188560525316e+00,-1.390308941770534990e-02,-1.226606703909030593e-02,5.237049946925462773e-01,-6.460599986850565912e-01,3.365464506012925683e-01,-3.583310929799231603e-01,2.496704985632261509e-02,-4.342640048048704848e-01,2.454721117845649059e-01,-7.241096550043533142e-01,-1.294378483179650985e+00,1.906634714807413367e-01,2.920760692416725091e-01,-1.669520132372140253e+00,-8.545232950950918394e-01,-1.037024305481299091e+00,-7.318733921451978652e-01,-2.849708512639972935e-01,-4.865532286684787211e-01,-1.862370922324517175e-01,-4.923284113772440906e-01,-1.425629240615811533e+00,-1.476873741299629561e+00,5.728563087338693904e-01,3.283097125383764858e-01,-4.377630361641124956e-01,1.432114653530141002e-01,2.703989223320690805e-01,-9.526765225119424585e-01,1.491022241489777800e-01,-5.939869123738111822e-01,-2.114923419426764928e-01,-6.473608606058931514e-01,-1.976554323892332210e-02,-4.966665187822427718e-01,4.484616291310626612e-02,2.690827681037157859e-01,-2.450522702703112898e+00,-3.409363904204248952e-02,4.819834416337820393e-02,-1.249821367520883797e+00,7.265613594264224151e-01,-3.353449118776373750e-01,-9.728971999813480487e-01,-1.340091758879744521e+00,-5.677559810240165872e-01,-2.483079944040710973e+00,6.229711010894590784e-01,-3.997787549861938627e-01,-2.214226781973501756e-01,-7.488946969101215601e-01,-1.709808147448708127e-01,-5.958160568414151703e-02,-9.449178285728776494e-03,-1.433471769329676793e+00,9.526579024987547051e-03,2.188559360572248091e-01,-2.016192954402815651e-01,8.215958854312115367e-01,-2.614006685237016403e-01,-8.584592486146226387e-01,2.704138616687391528e-01,1.776699637777071905e-01,-1.413770014126203289e-01,-5.029270901765555690e-01,5.644256224578862724e-02,-3.376671303088155107e-01,1.584613047969281874e-01,-2.970852123894884844e+00,-7.526112121532625432e-01,1.969082209593407740e+00,-2.507863024159677767e-01
-9.553008986102408118e-01,8.976002521474757412e-01,2.360159752217046436e-01,-1.196694990908662853e-01,-2.313011909979295899e-01,-2.941398561518077770e+00,-1.823862005092423133e-01,-3.691538985528577399e-01,6.777280734968371689e-01,-8.569579586306323993e-01,-3.871861200597110919e-01,-1.803876740777583809e-01,-1.216194859733941369e+00,-8.663602815909330346e-01,-5.156219736529131792e-01,1.394510799778391208e-01,-3.712368086151521807e-01,3.308366048786328673e-01,1.733805484156887844e-01,-4.736127655615675336e-02,-3.020969988712903787e-01,-1.991538883520032610e-01,-4.284932169177210759e-01,-1.000016253340680616e-01,3.457340170741263208e-02,1.476628515166265476e+00,-1.283217684219089660e+00,-2.025575843252912733e+00,-4.793131011266549280e-02,-2.160079160344847427e-01,4.379997704110769052e-01,-6.660387145874450132e-01,5.199290581412852053e-01,-3.452835177897123353e-01,3.581621451275496248e-02,-3.332716991840160015e-01,2.147687764083228146e-01,-7.279287540259948841e-01,-1.258922048904123070e+00,2.132061547700064008e-01,2.819566563947660809e-01,-1.476329168051069729e+00,-8.427526425260407628e-01,-9.273324767599738783e-01,-8.516667221222556927e-01,-1.486199493873089916e-01,-4.943857187385732321e-01,-1.526633608623862437e-01,-4.289606917048688906e-01,-1.418388057127466961e+00,-1.844106670580091700e+00,6.129025917271385682e-01,3.104074604801365656e-01,-4.367518431735851747e-01,1.556878067361609497e-01,2.861999616079635711e-01,-8.545867120817236540e-01,1.205118072311838207e-01,-1.643388579313326936e+00,-2.190904187236132339e-01,-5.996348469301965300e-01,-3.326629398887614997e-03,-4.612226687482289256e-01,4.653942862355221061e-02,3.917187782409465302e-01,-2.234144658974686060e+00,-3.939774806900464554e-02,1.962944318684192169e-01,-1.267605562459447333e+00,8.132998580996855242e-01,-5.015082081726885965e-01,-9.404283156116647335e-01,-1.441896796841547257e+00,-3.595325430527355759e-01,-2.177930422548897127e+00,-2.045014369658442632e+00,-2.753184668079569630e-01,-2.109406112553158241e-01,-7.547533601547917748e-01,-1.872538576178705561e-01,-7.801553841322028671e-03,7.336662271060012674e-02,-1.328910195863144184e+00,3.213756606518758385e-02,2.478265119593729693e-01,-3.029149362607211904e-01,8.228180096315671488e-01,-2.710089382243639489e-01,-9.662826286691074129e-01,2.668052321856719256e-01,1.526037874247251624e-01,-3.626897029608380230e-01,-5.760253665981786009e-01,6.075601698642953130e-02,-4.563505575047178131e-01,1.382672528965362968e-01,-2.780938744902551107e+00,-7.063842293436104480e-01,2.006788703235232951e+00,-2.390038449144735733e-01
-6.584057134855927362e-01,7.089060385303675993e-01,2.128423980600594456e-01,-1.138717769553738712e-01,-2.068412534116470525e-01,-2.990502346964619029e+00,-1.180764157678423909e-01,-2.865813860557540060e-01,6.069628564003840543e-01,-8.928102061631811859e-01,-3.578551493963582630e-01,-2.668399244057962361e-01,-1.197717549421870586e+00,-9.616229225566319538e-01,-5.228708578506970905e-01,-7.114917709081347574e-02,-4.107005545626781773e-01,3.052075443031694868e-01,1.789789063177480433e-01,-2.742817815962098060e-02,-1.676488306786336757e-01,-1.626324489572529564e-01,-4.903508627280809273e-01,-3.404856871740302715e-02,2.829998003472097845e-02,1.770242748607831595e+00,-1.316859440147747806e+00,-1.372825101197850728e+00,2.581214870095849268e-02,-2.424136742507397579e-01,4.923865877439989047e-01,-6.169208103777780172e-01,3.412844155727709494e-01,-3.154922114088720697e-01,4.396482116376076998e-02,-2.549262084308285270e-01,2.444621730440961760e-01,-6.076245478115749332e-01,-1.420857416375724380e+00,1.878399084820021603e-01,2.601608691070670387e-01,-1.434216428320466807e+00,-1.014546139008776882e+00,-8.196021487500623204e-01,-8.109759918437987603e-01,-1.761249898714362661e-01,-4.853960849386890208e-01,-1.519194536790827443e-01,-3.544621050409607621e-01,-1.687680680137255029e+00,-2.551870678889717414e+00,5.761330216474289667e-01,2.603951739230168094e-01,-4.895025948871535304e-01,1.925147300623471502e-01,-2.224298010133864689e-01,-7.313889047941197763e-01,1.560577097913754818e-01,-1.629594119200613145e+00,-2.402021035028961693e-01,-6.022313042976726871e-01,3.320018264507867967e-03,-4.981401299979753006e-01,6.429020433107994481e-02,3.279617961771595369e-01,-2.191698347376056955e+00,-8.717724901556445083e-02,9.488079032404816981e-02,-1.230300893469318257e+00,7.104034799384749688e-01,-5.046931700530392639e-01,-8.729536568904230354e-01,-1.832911697288234221e+00,-3.759404259954562399e-01,-1.762674251940332448e+00,-2.301928300551155271e+00,-1.278102907795476417e-01,-1.185413232834518493e-01,-7.077065341228372386e-01,-1.886152639581128165e-01,-1.567403272029508909e-01,4.654326205828457352e-02,-1.430466308648428164e+00,-1.496506741194059131e-02,3.026115999876191065e-01,-2.658019979354191986e-01,1.019520126813430183e+00,-2.008172946427768113e-01,-1.047916920704486721e+00,1.393411337415839668e-01,1.388652996740497580e-01,-5.944026285393898545e-01,-6.006493934611474295e-01,5.648523188364112935e-02,-5.104746767294222609e-01,1.690412332220809222e-01,-2.969053944235486409e+00,-7.606782820944293366e-01,1.885009018837230155e+00,-2.592088613100534400e-01
-6.992773329012915706e-01,6.751044222105949677e-01,1.995027097282945361e-01,-1.104185755785589557e-01,-1.905174949340770474e-01,-2.121807703126766587e+00,-1.475600885033502285e-01,1.699341720306433157e-01,7.073148086093654641e-01,-8.900919466897210253e-01,-3.731878127591284344e-01,-2.399019776344143984e-01,-1.222054173185704640e+00,-9.432223910875223716e-01,-2.686949243555523670e-01,-1.980555548267322052e-01,-4.145403395431901949e-01,2.655677554704977128e-01,1.788892861073319296e-01,-4.058229292115476949e-02,-8.557392431837573810e-02,-1.654392331975796659e-01,-4.601896570676559106e-01,5.902009184099998862e-04,4.962281177555966094e-02,1.843225544474722755e+00,-1.393863690521527365e+00,-1.384930134044138228e+00,-6.600602331274330048e-02,-2.391193988090898892e-01,5.795738089687565431e-01,-6.688807301907866432e-01,2.746900967296070362e-01,-3.031679680652128450e-01,-1.341676145870288051e-02,-1.068631276827393672e-01,2.673173273671068384e-01,-8.273814071154433902e-01,-1.440046653983654057e+00,1.772277178600362157e-01,3.313740725600436421e-01,-1.391512850772147036e+00,-9.531125514956937383e-01,-7.719273399581521033e-01,-9.307537037189170803e-01,-1.950986629801330641e-01,-3.858822067900057884e-01,-1.600924006872211369e-01,-1.762977488238791635e-01,-1.691013916974145159e+00,-2.500788434306904229e+00,5.957099343307009631e-01,6.330116959775948793e-01,-4.634404361025393770e-01,1.976903375179967504e-01,-6.072622013717303424e-02,-7.079321588793130449e-01,1.092281398063969788e-01,-1.913398064908346630e+00,-2.241395022890697031e-01,-6.962490658709559188e-01,6.281682679009628623e-02,-5.640244984859008603e-01,8.566049501394976118e-02,3.458511707681197755e-01,-2.138582913118393325e+00,-1.080986561733675300e-01,-1.174226103140593169e-01,-1.153232736335169095e+00,5.975211405046747526e-01,-3.428393333855758174e-01,-7.078587467208276029e-01,-1.823354178723563646e+00,-1.485278945984336851e-01,-1.683542606111367856e+00,-2.275586412838295214e+00,-2.764434649707453451e-02,-3.300838247181048235e-02,-6.282856865172157246e-01,-1.894340529606520496e-01,-9.343945400662936884e-02,2.461219503204817305e-02,-1.199167858743931614e+00,4.705999223072743209e-04,2.159993220320508833e-01,-2.248930836573617420e-01,1.177863244399117271e+00,-1.780695166110907723e-01,-1.208288591213342311e+00,6.047989453404892246e-02,1.413471135967600545e-01,-3.862092514812712762e-01,-5.695565940440111552e-01,4.380004425124475742e-02,-5.615813517315013659e-01,2.082184655101424475e-01,-2.947907414822096506e+00,-8.559623501160436021e-01,1.486583889278994652e+00,-3.414361624905689618e-01
-6.863194915964185849e-01,7.340516578626707922e-01,1.839854233370903369e-01,-1.267800260529476364e-01,-1.209461729043479483e-01,-1.823828978710460680e+00,-2.749310357733324439e-01,-3.869946999859474879e-02,7.054985706020164837e-01,-8.723359016812077815e-01,-2.598893182864052687e-01,-4.495559765000967101e-01,-1.200087884279489092e+00,-1.031234794575140334e+00,-2.028741812714315307e-01,-4.708398534529626422e-01,-3.704728031117656695e-01,2.529403873560050475e-01,3.013154348087604406e-01,-5.801499112375244765e-02,-1.514028811969663213e-01,-2.795402377870653821e-02,-4.623129921227755457e-01,9.185274053656822257e-03,1.062839029311487271e-01,1.836477100741039425e+00,-1.328113889448491625e+00,-1.307382626318323693e+00,1.325695744103362328e-01,-3.402780796241471339e-01,4.582618656994452144e-01,-6.107359077608303100e-01,-1.730301759942758366e-01,-2.979342996321082682e-01,-6.299658283451523011e-02,-1.560125751323858667e-01,2.130453062109863294e-01,-9.083000811828559895e-01,-1.557488334796635732e+00,1.981380351165329956e-01,3.055774222464078815e-01,-1.292643454745166176e+00,-8.952388692321349151e-01,-7.130230843672720198e-01,-8.733641948759087725e-01,-1.997815669475717093e-01,-4.309611879292097880e-01,-3.016346458652375828e-01,-3.493214949838749916e-01,-1.661665007376955661e+00,-2.906519428009222139e+00,6.309376603948466666e-01,5.070063297619751275e-01,-5.926115722698170885e-01,1.684873765105999732e-01,-7.676566527717114917e-03,-6.716121876705947180e-01,8.962810572683060917e-02,-1.993172208734509177e+00,-2.420251690450955229e-01,-7.342945456235598911e-01,5.208188281429301791e-02,-5.600191344743025157e-01,8.621272392688687780e-02,8.356921431903274744e-02,-2.308442501238114897e+00,-1.026958708611538929e-01,-1.610122683827237555e-01,-1.274872628268930885e+00,5.797254836710623582e-01,-3.726302310282342267e-01,-6.252299891177449664e-01,-1.802752704330258471e+00,-2.286835498534994793e-02,-1.944951675731084295e+00,-2.257352721759611214e+00,-7.260862714346066893e-02,-2.429284613756460542e-02,-5.990326453197841738e-01,-2.213159479737069890e-01,-1.205398962211559344e-01,3.885160169709772626e-03,-1.249650546036372489e+00,1.365935473981422232e-03,2.181751474296307058e-01,-1.976257503372261803e-01,1.074422752814274684e+00,-4.731983251934470669e-01,-1.323084336280816453e+00,6.070102599029385260e-02,1.239557893701032365e-01,-2.677683382304574256e-01,-5.646588903363007894e-01,5.106319969448179508e-02,-5.637690669598784954e-01,2.228157979186362603e-01,-3.013955335956575610e+00,-8.349847951816962155e-01,1.430957474639658056e+00,-2.896187594090893214e-01
