7.686222022120294817e-01,8.953533001119644563e-01,-5.665908674544352097e-01,1.224268631206851365e+00
7.691221594198532907e-01,8.972732125143028092e-01,-5.663872720572804553e-01,1.222904941411863788e+00
7.672307113328320494e-01,8.694001069785856073e-01,-5.230901697470388134e-01,1.147487197240114609e+00
7.123498409719781765e-01,9.331368293855302198e-01,-5.608258749965581158e-01,1.073806430222959074e+00
7.123699455495524635e-01,9.313692636694546056e-01,-5.595360638700493938e-01,1.071313593204632042e+00
7.135890256674273235e-01,9.339962458620990615e-01,-5.740518525905299319e-01,1.083287610452286387e+00
7.079911624834365202e-01,9.329127046838731063e-01,-5.739532632116485233e-01,1.072205421549028648e+00
7.708340130728620343e-01,9.288989902466399107e-01,-5.057149814107417818e-01,1.076993502068445352e+00
7.729540083032796494e-01,9.272193781082659347e-01,-5.064692578110231436e-01,1.069443024500171813e+00
6.928030346998121924e-01,8.671120499769129353e-01,-5.423504487231927129e-01,1.095529704110899338e+00
6.973064361974327108e-01,8.707832179063315081e-01,-5.404426662179536711e-01,1.104109932071444922e+00
7.020851784514926530e-01,8.667619467017911861e-01,-5.353084255364157773e-01,1.102055567098901401e+00
7.070163380248154494e-01,8.714374346557144380e-01,-5.399961183921269114e-01,1.098002493347998154e+00
7.133470130434335088e-01,8.580072029421871305e-01,-5.458223697729911450e-01,1.092384812179486353e+00
7.220468115733683634e-01,8.638905834957991692e-01,-5.337813893036391644e-01,1.089858600502655595e+00
7.183344239307981605e-01,8.480813078548569139e-01,-5.342448085008321135e-01,1.126842226305178718e+00
7.062641309076944651e-01,8.285587452058001956e-01,-5.321034072658511471e-01,1.080479376390893309e+00
7.038715135291111480e-01,8.241959299689894936e-01,-4.580146599938613727e-01,1.136720698104048299e+00
7.685209604368665737e-01,8.233136540768724032e-01,-5.327336732419114540e-01,1.125231326679406063e+00
7.684095091823673895e-01,8.262548569493874950e-01,-5.386835767016996401e-01,1.121417277593580675e+00
7.705925709403690371e-01,8.043758237921754262e-01,-5.685479492279078562e-01,1.134855258409176004e+00
7.646999289304539094e-01,8.103164764218104832e-01,-5.630144779618608819e-01,1.133827902197473092e+00
7.593239021915745290e-01,8.052251646530665941e-01,-5.652888661548433058e-01,1.141733437278283914e+00
7.580465731446996980e-01,8.103012186363144354e-01,-5.663373697993131506e-01,1.144998594265307812e+00
7.587099575265654483e-01,8.050930497745626413e-01,-5.742029377002934032e-01,1.146720063308731330e+00
7.717482156433939089e-01,7.999183678540635611e-01,-5.570086723004419316e-01,1.129057639663849866e+00
7.671776179551010877e-01,7.749174715342821429e-01,-4.465786715086123571e-01,1.106865635076023979e+00
7.624945269924555680e-01,7.330761561894647560e-01,-5.073285531221312095e-01,1.109453791140521117e+00
7.556127949305304625e-01,7.482520923138185065e-01,-5.092524888219630563e-01,1.127215078150284100e+00
7.537069079868475852e-01,7.497871781756826337e-01,-5.013811042259381789e-01,1.124872707343922640e+00
7.350600237368545287e-01,8.046258032777822145e-01,-4.808314169205672450e-01,1.151511951167506487e+00
7.325795406027432177e-01,8.051368803772961380e-01,-4.898293530416287789e-01,1.151642967773383930e+00
7.268243241624576800e-01,8.031272809637794996e-01,-4.883639543658526150e-01,1.138186070474470180e+00
7.266221815035889264e-01,8.074500772296296924e-01,-4.823964054204862295e-01,1.150209503515610132e+00
7.351735689486110781e-01,8.095918005027273878e-01,-4.904977788412350770e-01,1.162766856919523528e+00
7.398503329860892652e-01,8.134185992765075035e-01,-4.822321581260200496e-01,1.145012919605819635e+00
7.369407856533043422e-01,8.385866654286179278e-01,-4.797427682292517703e-01,1.080778389701871456e+00
7.459522292956770606e-01,8.439797920161974387e-01,-4.884322868573519050e-01,1.077499099540221827e+00
7.328246655810157772e-01,9.300562555912840201e-01,-5.209644890205382683e-01,1.132828797169388224e+00
7.387139937345960083e-01,9.210288457540286577e-01,-5.324813940898418529e-01,1.146946118865616260e+00
7.411754704838767749e-01,9.227679120032569182e-01,-5.190036612810382533e-01,1.146075460244319277e+00
8.523383915813900202e-01,8.727479524450125759e-01,-4.523704584041073895e-01,1.164838420640474714e+00
8.680978749972493302e-01,8.402880999119948235e-01,-4.648154306802323998e-01,1.163574906257636599e+00
8.534489947907768492e-01,8.388910593953161632e-01,-4.644285574730836474e-01,1.151044990677335234e+00
8.531937921496360877e-01,8.347946532067999081e-01,-4.575142954015177232e-01,1.153002030454403748e+00
8.470685173936934875e-01,8.425425194910323157e-01,-4.565426534010550985e-01,1.149504770626385008e+00
9.033786843505112740e-01,7.847566804202635860e-01,-4.320106809324489872e-01,1.171227547890900000e+00
9.056248669339819202e-01,7.707842262982559367e-01,-4.293400702196701335e-01,1.148725244135724965e+00
9.123480678259372478e-01,7.734869925083881492e-01,-4.192066779298709300e-01,1.135949992877299364e+00
9.040757848456821844e-01,7.825387741904015204e-01,-4.148803518313208816e-01,1.126094271313339945e+00
9.071542358300439535e-01,8.250531259722060362e-01,-4.297197941726456638e-01,1.146156866843841327e+00
9.143321137320494785e-01,8.269147652463115783e-01,-4.382981088568110861e-01,1.159390944052687722e+00
9.055230532555782474e-01,8.213829846281962554e-01,-4.451498284389230342e-01,1.160304556167428114e+00
8.798158881163130607e-01,7.981712689748112766e-01,-4.565315951652284543e-01,1.190123179708868273e+00
8.886541372086462776e-01,8.027226111732322922e-01,-4.549847000422098109e-01,1.198157562639705631e+00
8.816108174375553164e-01,7.990719944262767438e-01,-4.709474903308820126e-01,1.203049878101720038e+00
8.793179712374009638e-01,7.671560284556760978e-01,-3.747607993067519905e-01,1.239989472293034911e+00
8.815122502114834946e-01,7.680764990101317524e-01,-3.834017152003827977e-01,1.229373356453600685e+00
8.724958079870377414e-01,7.674368132873918835e-01,-3.869114514167750762e-01,1.230005110088179920e+00
8.668498402266495706e-01,7.686701350246202269e-01,-3.825186395305676390e-01,1.230350144592916140e+00
8.756130056551828522e-01,7.662852756834328538e-01,-3.846695284216087862e-01,1.215403515821627645e+00
8.752174655894681132e-01,7.750566355317607403e-01,-3.800018072766526700e-01,1.219749091230252436e+00
8.743494314820784430e-01,7.799294144180194399e-01,-3.759756183988630096e-01,1.234643344688576283e+00
8.493569873644577495e-01,7.337139565657617712e-01,-3.448764053485209313e-01,1.206329104054441714e+00
8.544058250131583154e-01,7.440020755009547626e-01,-3.346908560329439064e-01,1.201360704542235203e+00
8.567412396451709045e-01,7.356687303100395425e-01,-3.379424339563613100e-01,1.213469101714024001e+00
8.507638847646673552e-01,7.920150625381869869e-01,-3.828346525334537787e-01,1.219849743868674397e+00
8.628120995610545352e-01,7.938393175908131649e-01,-3.788180598637045371e-01,1.221200219489046779e+00
8.685227515543962884e-01,7.305483873930279648e-01,-3.703219303167143983e-01,1.209172532263712130e+00
8.601863492312297188e-01,7.427585301046200073e-01,-3.748357875591648014e-01,1.208764675164553326e+00
8.539962016781316168e-01,7.198859243619261106e-01,-3.708491470896923548e-01,1.117178945908720467e+00
8.476641736499225255e-01,7.190990551409454090e-01,-3.620108808867476546e-01,1.107146836472466811e+00
8.776695693238993901e-01,6.707754566298244070e-01,-3.315042625691026479e-01,1.127241316481485844e+00
8.810247968598455826e-01,6.721061848419327411e-01,-3.339020326744462364e-01,1.133532969894718967e+00
8.784982857945120571e-01,6.744892775005887353e-01,-3.385069586224963012e-01,1.119357279530133420e+00
8.730674184329848542e-01,6.834100021833002803e-01,-3.386773279301437678e-01,1.125227644048320430e+00
8.795682528572650316e-01,6.772160466715264615e-01,-3.313281595406466495e-01,1.132613927224935146e+00
8.706380706697511851e-01,6.817576938220210048e-01,-3.319621234202045357e-01,1.136950369073885136e+00
8.699559530137563890e-01,6.873324699776413027e-01,-3.340701697656917601e-01,1.145841292884017815e+00
8.670283324651334445e-01,7.022057534654885247e-01,-3.330053757183816243e-01,1.139934656878061281e+00
8.660033502837087838e-01,6.890885016350198899e-01,-3.341693186735990029e-01,1.139928368016469573e+00
8.746970459876172166e-01,6.907742216365988508e-01,-3.371269408531087364e-01,1.146449844016423691e+00
8.665513189929231475e-01,7.078935639597856433e-01,-3.299224420035151151e-01,1.149662719320200921e+00
8.656716383333047382e-01,6.886163967565762656e-01,-3.467956414235474627e-01,1.148957122751922411e+00
8.619852466963117132e-01,6.915626774405194688e-01,-3.436616866087501276e-01,1.133918826769505728e+00
8.627966867886817104e-01,6.930908228825167772e-01,-3.428102351696278305e-01,1.139186921189760948e+00
8.667537600027116484e-01,6.968933225491317218e-01,-3.368734494958461889e-01,1.126482887976559599e+00
8.699038736409530070e-01,6.913748167776854192e-01,-3.382702623818437671e-01,1.136997974901377662e+00
8.663121162330623681e-01,7.054243602796337331e-01,-3.405126986880245288e-01,1.148092727404862456e+00
8.673244003033258043e-01,6.961273503496238080e-01,-3.416166866243647293e-01,1.134622652097889040e+00
9.436309663254160984e-01,6.923757834766320896e-01,-2.447702077449316616e-01,1.139948989380774824e+00
9.344015208789885341e-01,6.861827829780186017e-01,-2.490822236935811840e-01,1.131052128696496961e+00
9.403000259521023807e-01,6.975247943724005584e-01,-2.468086720326670702e-01,1.158984060107753011e+00
1.107248392014674954e+00,6.863327982226228308e-01,-1.139466576503917750e-01,1.107598455107687396e+00
1.171367286910630634e+00,6.163255992417410178e-01,-1.763128773837981944e-01,1.134536642605349144e+00
1.169163661707777635e+00,6.160891105049499661e-01,-1.756145478369834090e-01,1.135932673586601327e+00
1.108501396837075159e+00,6.017906402683829148e-01,-2.229288310923595029e-01,1.107971416468163994e+00
1.051929689828751568e+00,6.002986271943048235e-01,-2.685798118301103155e-01,1.121031682667982698e+00
1.078882442530409547e+00,5.448364978617266097e-01,-2.309457992020822747e-01,1.138209525201893113e+00
1.082228361129193406e+00,5.262340517948923546e-01,-2.268519933768964603e-01,1.141399299790756938e+00
1.090162600154108929e+00,5.268117277457053937e-01,-2.454323854414287021e-01,1.135491083435331561e+00
1.086603031903981664e+00,5.255664000127791002e-01,-2.467388604454744394e-01,1.124356072399209205e+00
1.084409225030220192e+00,5.285270147059306645e-01,-2.488437278838131761e-01,1.119491491192219579e+00
1.117626906385368546e+00,5.079395843895029294e-01,-2.544782573389580138e-01,1.072715130453286259e+00
1.118502633390202172e+00,5.117604631571567309e-01,-2.564764268597483632e-01,1.073179935896856119e+00
1.119561307758704105e+00,5.114640208681919820e-01,-2.456801062324104612e-01,1.069845923241409924e+00
1.133031395022943810e+00,5.650656650661423086e-01,-2.923229213637731361e-01,1.095804243061115235e+00
1.127641142014569775e+00,5.725564829488813956e-01,-3.070453499634265282e-01,1.094576689631159949e+00
1.129914457055697596e+00,5.721864378738883428e-01,-3.098293302194786158e-01,1.093248964072560225e+00
1.125006463803872370e+00,5.740107984529885243e-01,-3.103750022334014202e-01,1.096609310456721831e+00
1.129473294349372603e+00,5.741584780897018847e-01,-3.104167184555687853e-01,1.086378602383526903e+00
1.129153371387164428e+00,6.201584936389169522e-01,-2.822294657565480591e-01,1.109653417867376035e+00
1.179996060447058515e+00,6.411743420370213942e-01,-2.679517914822771574e-01,1.113039681786148316e+00
1.226822904555079807e+00,6.855576938152420086e-01,-2.211487511728127964e-01,1.091787065802970025e+00
1.245794647482019846e+00,6.764036792539777077e-01,-2.259585260365614967e-01,1.097509842068814301e+00
1.244640140097719394e+00,6.786040527922090337e-01,-2.220069527314473545e-01,1.089302224641907735e+00
1.236500584039836426e+00,6.771146730666167679e-01,-2.105101852474190460e-01,1.062555363911232842e+00
1.230745479522514341e+00,6.951714149625608519e-01,-2.046003172566342176e-01,1.074486062169564660e+00
1.255595290816979848e+00,6.938016230602725987e-01,-2.255410955964033681e-01,1.078263938397839850e+00
1.262548190053566444e+00,6.982571122804942521e-01,-2.306336370344821973e-01,1.081604753683483633e+00
1.269512294799321372e+00,7.003239611935014874e-01,-2.385631638249498809e-01,1.073671759362495814e+00
1.269413284060963765e+00,7.003214617104559503e-01,-2.351834438313394893e-01,1.070286379152732614e+00
1.238601479950746098e+00,7.429813769874877849e-01,-1.644745689577025993e-01,1.060805806565362275e+00
1.240130431567433522e+00,7.356919304206479548e-01,-1.701422062744175345e-01,1.059996042362224111e+00
1.234946910062105108e+00,7.347047349698355712e-01,-1.747417765862332717e-01,1.071151651309956598e+00
1.240952616056962388e+00,7.452601560335125885e-01,-1.038555807539396358e-01,1.114428878431568348e+00
1.235018265281651484e+00,7.344681738546233740e-01,-9.686467387611284729e-02,1.119706231097895799e+00
1.241813084040585657e+00,7.406063157910723893e-01,-1.014807291789357468e-01,1.117833705664826649e+00
1.244960401891125557e+00,7.485710585572139530e-01,-1.015049798362361866e-01,1.131253456145626002e+00
1.241567329245589102e+00,7.523339094942721461e-01,-1.110668303218623754e-01,1.131313599096882339e+00
1.236519805331094624e+00,7.477468635893167459e-01,-1.085665157439488770e-01,1.123303031683686726e+00
1.241907229076099961e+00,7.406998954870163132e-01,-9.913101685763268944e-02,1.152259387881655162e+00
1.234938461605604942e+00,7.542826517687086785e-01,-1.016380408454843620e-01,1.156063965258639747e+00
1.237802393900636178e+00,7.676891909338960929e-01,-1.163805352743601390e-01,1.158997449335687380e+00
1.202344000536691437e+00,8.221284439525371468e-01,-1.283099077722868464e-01,1.116315303200607678e+00
1.194282077236275441e+00,8.110481366115303015e-01,-1.186336435154871916e-01,1.128044649783176867e+00
1.199889510484737798e+00,8.140644572303449289e-01,-1.160664274286316161e-01,1.140738476582472849e+00
1.205459985646472720e+00,8.132714478746845277e-01,-9.835806130453755847e-02,1.146806918072935222e+00
1.202453474762041674e+00,8.061350468612150655e-01,-1.055375084852106099e-01,1.150578206450384666e+00
1.203880618936613356e+00,7.831082031983291891e-01,-9.120335141647595290e-02,1.216627124571354912e+00
1.203214049229451410e+00,7.839401020186951285e-01,-9.736920340875548918e-02,1.201895834949672670e+00
1.205033621075780603e+00,7.817804473630290962e-01,-9.573301144220443260e-02,1.205522621426761587e+00
1.213441807765781588e+00,7.455311787399341306e-01,-9.633171011081241575e-02,1.290130270288377679e+00
1.216247788214884551e+00,7.470914247362253624e-01,-8.849516969661554155e-02,1.259397017646928685e+00
1.194232840985103294e+00,7.901258446447280148e-01,-1.182652719008182585e-01,1.255941728709683458e+00
1.185651863927710492e+00,7.856133563059669589e-01,-1.102500960063905328e-01,1.244237564205884938e+00
1.182676149950818267e+00,7.772305896701492411e-01,-1.171838713309039937e-01,1.273179215692438193e+00
1.187844897557097879e+00,7.744287273969593377e-01,-1.087061445055248904e-01,1.294414427248226973e+00
1.184478110616972391e+00,7.738052822632075500e-01,-1.076136213184312879e-01,1.290322998074024285e+00
1.171658079087766646e+00,7.772582925120207209e-01,-1.147383655693775262e-01,1.291270973188719529e+00
1.169740952212048768e+00,7.752224275272299181e-01,-1.123063170485031764e-01,1.285265193103420023e+00
1.133735694857215925e+00,7.202903827978285323e-01,-1.336091741168640989e-01,1.252775956215793851e+00
1.149294797887366437e+00,7.152524442801501126e-01,-1.557987857662674613e-01,1.246208219652798821e+00
1.143282661634875463e+00,7.240271100031862028e-01,-1.566036326420096325e-01,1.243487390337177256e+00
1.145939360031972054e+00,7.252539090430845103e-01,-1.559588907354269027e-01,1.241108759847806109e+00
1.149790399244956740e+00,7.314204808762339027e-01,-1.673227969983214769e-01,1.255755440984594573e+00
1.033167177522286151e+00,7.393206312551326986e-01,-2.085677628509734483e-01,1.164218940525124646e+00
1.053554599797427827e+00,7.899195418525011281e-01,-2.228066437208996164e-01,1.167184297932712722e+00
9.805239002514294366e-01,7.969739155910371409e-01,-3.029351846698282724e-01,1.123168444280523204e+00
9.706156317781831078e-01,7.939225007088888120e-01,-3.000368451336655196e-01,1.131062559741615514e+00
9.727935143256379869e-01,7.939545161580008337e-01,-3.100435020397568908e-01,1.133654064949941143e+00
9.801190623929746382e-01,7.928229801370029195e-01,-3.131543747244616704e-01,1.127725767813622548e+00
9.806218084578827154e-01,8.051157000175114264e-01,-3.094245660874319626e-01,1.118681048471665385e+00
9.737812662384888185e-01,8.132111642602276591e-01,-3.034472716421092175e-01,1.117574462758660347e+00
9.666486893305877848e-01,8.156604159490398187e-01,-3.121974966163107434e-01,1.121399585234604590e+00
9.625080893388607839e-01,7.383244079254627223e-01,-3.170576221088634017e-01,1.168554457965550242e+00
9.665745031328479842e-01,7.545088868645750679e-01,-3.125968923960733559e-01,1.178087290219538286e+00
9.644042846654984347e-01,7.576065918255241449e-01,-3.201110977253727174e-01,1.177059741441404572e+00
9.665438579539604724e-01,7.479049074763737259e-01,-3.191001891330929596e-01,1.174590035859640391e+00
9.593518910207998740e-01,7.609781034623546159e-01,-3.336030978792798307e-01,1.198934205500777450e+00
9.614621794231318352e-01,7.627256505047593782e-01,-3.474979488962224861e-01,1.207582001978294572e+00
9.574986664320050966e-01,7.195918410202070126e-01,-3.223280195929338343e-01,1.219534618070900134e+00
9.440278683147697025e-01,8.196113551993815527e-01,-2.778073666421385646e-01,1.156569030617800253e+00
9.789851497719598283e-01,6.689611358672543640e-01,-2.213520005667435897e-01,1.089500812788337214e+00
9.858704998275144016e-01,6.790729985990824336e-01,-2.339476441763504722e-01,1.098279591866774485e+00
9.758097969816365014e-01,7.166048451670081754e-01,-2.548694761288072264e-01,1.058868664787024239e+00
9.728772694990165393e-01,7.196647032083441919e-01,-2.548627778540175637e-01,1.043132721231053273e+00
9.757620180711635838e-01,7.279061870161926961e-01,-2.553581873882226350e-01,1.043777789614935170e+00
9.788632883534620355e-01,6.817731248583434045e-01,-2.625094253352040496e-01,1.140501271316949783e+00
9.263216296775765857e-01,6.928602455871207821e-01,-4.167556142074583803e-01,1.164579182270179647e+00
9.535688807330273686e-01,6.497349352130812328e-01,-3.894858529519003576e-01,1.149485066527056176e+00
9.638421932347711607e-01,5.815114269026648852e-01,-3.181559368371885688e-01,1.119800417862238939e+00
9.775239787321463591e-01,5.901180587119558840e-01,-3.409587497534287137e-01,1.086799782151707472e+00
9.797754017252884307e-01,5.951904902759169724e-01,-3.317753491583223524e-01,1.084476252681239927e+00
9.832793334528470153e-01,6.017651054357640028e-01,-3.350296796961031998e-01,1.088558434772890493e+00
9.826702593543740205e-01,6.005570085817482084e-01,-3.307808462815222117e-01,1.088769210077623395e+00
9.904660204327816464e-01,6.014522002973304859e-01,-3.278682044161119191e-01,1.089674633922737002e+00
9.910332525775232826e-01,6.075865247138997338e-01,-3.321230598720750771e-01,1.094048852198258093e+00
9.839619833929337256e-01,6.107570187249296012e-01,-3.398513594928541104e-01,1.086276236524240213e+00
1.015666104259570490e+00,6.585380398237860033e-01,-2.330485949715294658e-01,1.096732748323864248e+00
1.026210496560350238e+00,6.638394435561980611e-01,-2.370513320600248497e-01,1.092203590641068534e+00
1.021571326992189999e+00,6.649712950685223722e-01,-2.394503799278584755e-01,1.089090930570488114e+00
1.010355065407522179e+00,7.023242627444982178e-01,-2.861495944152284698e-01,1.067441587620640453e+00
1.005024605596010145e+00,7.058014436648598622e-01,-2.876980580020077616e-01,1.047489153139054441e+00
1.012257926870093527e+00,6.944216075780775821e-01,-2.920940640365081720e-01,1.056633227836131450e+00
1.014272273043795192e+00,6.846092024330804326e-01,-2.925994769585618105e-01,1.052954749568840276e+00
1.037611636547327354e+00,7.074306094024290781e-01,-2.459210213522828314e-01,1.043403745184452891e+00
1.029521054923596246e+00,7.074321229062591199e-01,-2.435607989156864106e-01,1.042803957359136335e+00
1.040686962213852595e+00,7.652692595015303523e-01,-3.041839447154078835e-01,1.051599372515789055e+00
1.038466815314829095e+00,7.496078936820842475e-01,-3.028436195375716067e-01,1.049154842049635494e+00
1.046582560876391899e+00,7.402725038462310003e-01,-3.040515122466632136e-01,1.065284672356789031e+00
1.046846163320522161e+00,7.420578820520333796e-01,-3.043958934161112850e-01,1.044282614322483038e+00
1.024264810594389008e+00,7.056793490055249807e-01,-3.824714749189479512e-01,1.053737061034533351e+00
1.024767010888783414e+00,7.276524208203788424e-01,-3.812642525882084521e-01,1.060071142958062040e+00
1.011794956541387069e+00,7.420459345582192112e-01,-3.679492810408639403e-01,1.079485331993422115e+00
1.010890182358027189e+00,7.290501575638822507e-01,-3.681940911416299866e-01,1.076632643193230932e+00
1.030156525510787624e+00,6.901089212976788678e-01,-3.499679707002929518e-01,1.082282139667102516e+00
1.029369239412925241e+00,6.896651554161424835e-01,-3.458160981159775771e-01,1.072755207530848409e+00
1.032709898931351677e+00,6.839318371602430835e-01,-3.492242477140014012e-01,1.083031336769316288e+00
1.030182578768496393e+00,6.841698073275639391e-01,-3.491525321219225431e-01,1.063925787721763827e+00
1.024827715418735519e+00,6.719772531853903663e-01,-3.433919389074696626e-01,1.066539661507079462e+00
1.018156712204294934e+00,6.780215541513593402e-01,-3.430189213590983943e-01,1.069717278963730811e+00
1.010549456006577307e+00,6.718294500723991369e-01,-3.418485507930864586e-01,1.059105284841230343e+00
1.010847247090874479e+00,6.737997720386393885e-01,-3.426851922491270241e-01,1.062604137833099482e+00
1.022243584344513900e+00,6.636055619367913216e-01,-3.469375492571088460e-01,1.069024425109861953e+00
9.850803669174926780e-01,6.803318012280969995e-01,-3.087943593840428158e-01,1.076018992619133696e+00
9.815344334415277983e-01,6.876648954852156992e-01,-3.018701509880539202e-01,1.098253630285147331e+00
9.965067744037748865e-01,6.956779335055087721e-01,-3.050995036211430755e-01,1.101058947015737699e+00
9.863395311132783227e-01,6.915344796658600135e-01,-3.053432819522310937e-01,1.106951667163594388e+00
9.367678572994998509e-01,6.654346833410476059e-01,-3.026642161614583881e-01,1.060893197426056478e+00
9.329821419640886848e-01,6.632809715921518245e-01,-3.155456720659567393e-01,1.066783910180260087e+00
9.366162293151124585e-01,6.679385390604639650e-01,-3.048894432651557684e-01,1.062125956803737337e+00
9.384668645044254021e-01,6.737832459683488207e-01,-2.999484862159933485e-01,1.067839514016171609e+00
9.372805062792123332e-01,6.691405655375954886e-01,-3.024674056202198424e-01,1.084758220372015192e+00
9.457015722517436718e-01,7.303238787021850698e-01,-2.366479324877026336e-01,1.094792057402688368e+00
9.418573381623895902e-01,7.472829298852288193e-01,-2.525795465127849138e-01,1.084489613442764178e+00
9.418454270459927224e-01,7.518896429442425422e-01,-2.489757850445454002e-01,1.078830428521470042e+00
9.325796115717913670e-01,7.467079268245108148e-01,-2.709328075314727524e-01,1.060146294105467568e+00
9.389111928215346792e-01,7.491374085413109452e-01,-2.652630611435142782e-01,1.053306675000832415e+00
9.331671149881520799e-01,7.475123523586018059e-01,-2.756156795481591315e-01,1.055300393577032647e+00
9.079313236936417120e-01,7.231571715907064712e-01,-3.095417551226230524e-01,1.054913329387031862e+00
9.063802585653698562e-01,7.267530095768485188e-01,-3.170030327971465334e-01,1.061618503916909484e+00
9.042293542021099251e-01,7.261124248896202449e-01,-3.143682584277845971e-01,1.057994737100512950e+00
9.079438745112928810e-01,7.211198812933082847e-01,-3.140029987560489233e-01,1.050012285908788812e+00
9.072144133792932053e-01,7.295321364317977064e-01,-3.108961512801161620e-01,1.048395440524086508e+00
9.077243820648925876e-01,7.320293953013009558e-01,-2.907980375124218364e-01,1.046388461676993398e+00
9.103902284747495965e-01,7.378003984129150039e-01,-2.881572636111986441e-01,1.058014726508081926e+00
8.860500284335492971e-01,7.545157196111843545e-01,-3.266981013276967216e-01,1.047354047392686338e+00
8.973641995926935344e-01,7.478038154495362244e-01,-3.328965458506637498e-01,1.042491799996883683e+00
8.995339875645506078e-01,7.481049328623841088e-01,-3.447555241370018342e-01,1.045045177357908361e+00
8.517977689352076442e-01,7.632382850968840726e-01,-4.095807526261065479e-01,1.111295690838673522e+00
8.576941506815463079e-01,7.639782003220025874e-01,-4.179233558837692208e-01,1.102233328658279943e+00
8.147339326648277424e-01,7.882153086392156283e-01,-4.767834670164962652e-01,1.130974028035883761e+00
8.128125372835994789e-01,7.854723406911957584e-01,-4.722553243558767488e-01,1.130448282913956826e+00
8.176862810012224259e-01,8.014258298613731180e-01,-4.680851575851873725e-01,1.128483698193879725e+00
8.166334473687110185e-01,7.955074428456051505e-01,-4.617177724562759322e-01,1.131854086610703858e+00
8.214672724880498489e-01,8.060496552651623681e-01,-4.793044317913921493e-01,1.130208129331108591e+00
7.452906545281761108e-01,8.345125908636338297e-01,-4.595641464078880634e-01,1.044723409668186997e+00
6.878810733065491290e-01,8.458559949646031750e-01,-4.809866568334276171e-01,1.056562095423994263e+00
6.913275991688463407e-01,8.490226947486358977e-01,-4.793698321643439231e-01,1.058375144266363366e+00
6.918940132222537454e-01,8.451007242337126302e-01,-4.764717395870763372e-01,1.054351368170860059e+00
7.024147619075716831e-01,9.109702588599662976e-01,-5.375277227935421065e-01,1.103366723320775789e+00
6.986280959039556926e-01,9.190587027463464898e-01,-5.453720868011798784e-01,1.098740917033347753e+00
6.895878526809651188e-01,9.302139523721375536e-01,-5.558981997490436422e-01,1.100910602524712623e+00
6.960168841739265977e-01,9.294315121552146897e-01,-5.505512335377104050e-01,1.108398542271030518e+00
6.972688257606377560e-01,9.262782494470551686e-01,-5.476265155877374502e-01,1.120483836291378932e+00
6.943976241815656980e-01,9.246455183331920846e-01,-5.411855795356448340e-01,1.108736142845168304e+00
6.951777192220611745e-01,9.294369067628067693e-01,-5.518201753657596687e-01,1.123271883173596386e+00
7.042319062633778382e-01,9.320296193777108940e-01,-5.411724312208125998e-01,1.119487872416436991e+00
7.157220344155161840e-01,9.400248942174215250e-01,-5.434903131147443833e-01,1.108538465272462359e+00
7.090353637996625880e-01,9.340776768634545535e-01,-5.410618140366655338e-01,1.111519408037783485e+00
7.080617508405723237e-01,9.330573316509472859e-01,-5.664517077301621795e-01,1.126629517260303803e+00
