-2.054757243458165128e-01,-4.513102322298867541e-02,-2.899509774266652018e-01,-6.513364664094478673e-02,-9.186338256416171077e-02,-5.025803252233089768e-01,-3.948104669418028845e-02,-2.006170387659853560e-01,8.486969552292652486e-01,-2.150564033849999834e-02
-5.084077683354617516e-01,-7.717850811179971515e-02,-2.772630235434454526e-01,-1.441465520225533314e-01,-1.105958357158809413e-02,-3.107655953128545256e-01,-2.606517951849363079e-01,-1.170959489785916574e-02,-1.204309462332353586e-01,-8.183798017166199479e-02
-4.924721646583618551e-02,-2.220405203186692766e-02,-5.151236016109361771e-02,-2.242981398302656970e-02,-5.352613649682380625e-02,-5.578716680946560480e-02,-3.136535517148764107e-02,-4.257473875271666763e-02,-3.112009709284468961e-02,-4.347067356784739545e-02
-5.909648271956347010e-02,-2.950382693441566673e-02,-6.384738245833077031e-02,-5.526621154961697258e-02,-4.176712827593265231e-02,-5.261535737560207870e-02,-5.204163107802939336e-02,-4.737710538108763636e-02,-6.927615584376556335e-02,-5.429399546598823179e-02
